,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 05/12/2015,,,,
6,As Of : 5/12/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,May 2015,21.43,20.45,20.76,19.95
9,Jun 2015,21.49,20.7,21.1,20.34
10,Jul 2015,26.97,24.44,26.24,26.38
11,Aug 2015,25.05,26.14,24.32,24.47
12,Sep 2015,23.83,22.87,23.12,22.57
13,Oct 2015,23.26,22.04,22.49,21.47
14,Nov 2015,23.59,22.2,22.83,21.8
15,Dec 2015,23.84,23.57,23.14,22.12
16,Jan 2016,26.64,26.42,26.44,25.42
17,Feb 2016,26.64,26.23,26.48,25.44
18,Mar 2016,26.31,24.78,24.65,21.86
19,Apr 2016,26.48,23.92,25.83,21.95
20,May 2016,24.93,23.16,23.97,20.96
21,Jun 2016,25.5,24.29,24.68,23.03
22,Jul 2016,27.71,26.27,28.04,27.15
23,Aug 2016,27.4,27.96,26.19,26.76
24,Sep 2016,25.2,23.66,23.91,22.55
25,Oct 2016,24.69,23.05,23.5,21.17
26,Nov 2016,24.69,22.98,23.61,21.17
27,Dec 2016,24.7,24.09,23.67,21.27
28,Jan 2017,27.81,27.48,27.53,25.83
29,Feb 2017,27.74,27.47,27.29,25.18
30,Mar 2017,28.49,25.61,26.59,22.06
31,Apr 2017,27.66,25.02,25.59,21.49
32,May 2017,25.72,23.59,24.53,20.7
33,Jun 2017,26.61,21.68,25.92,23.75
34,Jul 2017,28.48,28.64,28.18,26.7
35,Aug 2017,28.49,28.71,27.92,26.68
36,Sep 2017,26.82,25.97,25.23,22.92
37,Oct 2017,26.25,25.1,24.87,21.65
38,Nov 2017,26.3,25.13,24.55,21.69
39,Dec 2017,26.35,25.38,25.77,21.88
40,Jan 2018,28.65,28.37,28.36,25.65
41,Feb 2018,28.51,28.31,28.04,25.56
42,Mar 2018,29.3,26.41,27.35,22.16
43,Apr 2018,28.21,25.58,26.1,21.38
44,May 2018,26.21,24.12,25,20.59
45,Jun 2018,27.08,22.12,26.37,23.58
46,Jul 2018,28.95,28.9,28.64,26.47
47,Aug 2018,28.95,28.96,28.37,26.45
48,Sep 2018,27.3,26.23,25.68,22.75
49,Oct 2018,26.73,25.64,25.32,21.51
50,Nov 2018,26.79,25.69,25.02,21.57
51,Dec 2018,26.84,25.93,26.26,21.75
52,Jan 2019,29.43,29.15,29.13,25.67
53,Feb 2019,29.3,29.1,28.82,25.61
54,Mar 2019,30.13,27.16,28.12,22.21
55,Apr 2019,29.11,26.4,26.94,21.51
56,May 2019,27.05,24.89,25.8,20.7
57,Jun 2019,27.93,22.81,27.2,23.7
58,Jul 2019,29.83,29.77,29.51,26.58
59,Aug 2019,29.87,29.88,29.27,26.59
60,Sep 2019,28.16,27.06,26.49,26.5
61,Oct 2019,27.57,26.45,26.12,21.62
62,Nov 2019,27.65,26.5,25.82,21.69
63,Dec 2019,27.72,26.78,27.12,21.89
64,Jan 2020,28.9,28.62,28.6,25.06
65,Feb 2020,28.76,28.56,28.29,24.97
66,Mar 2020,29.58,26.66,27.6,21.66
67,Apr 2020,28.61,25.94,26.47,21
68,May 2020,26.56,24.45,25.33,20.19
69,Jun 2020,27.4,22.38,26.68,23.11
70,Jul 2020,29.22,29.17,28.91,25.88
71,Aug 2020,29.32,29.33,28.73,25.94
72,Sep 2020,27.65,26.57,26.02,25.87
73,Oct 2020,27.12,26.01,25.69,21.13
74,Nov 2020,27.22,26.1,25.42,21.22
75,Dec 2020,27.32,26.39,26.72,21.43
76,Jan 2021,28.41,28.13,28.11,24.41
77,Feb 2021,28.27,28.07,27.81,24.34
78,Mar 2021,29.09,26.22,27.15,21.12
79,Apr 2021,28.21,25.59,26.11,20.53
80,May 2021,26.2,24.11,24.98,19.74
81,Jun 2021,27.01,22.05,26.31,22.58
82,Jul 2021,28.84,28.79,28.53,25.32
83,Aug 2021,28.98,28.99,28.39,25.42
84,Sep 2021,27.36,26.29,25.74,25.37
85,Oct 2021,26.86,25.76,25.44,20.75
86,Nov 2021,26.93,25.82,25.15,20.81
87,Dec 2021,26.98,26.06,26.39,20.98
88,Jan 2022,29.39,28.29,29.08,24.61
89,Feb 2022,29.25,28.23,28.77,24.54
90,Mar 2022,30.09,26.35,28.08,21.29
91,Apr 2022,29.22,25.76,27.04,20.73
