,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 03/07/2016,,,,
6,As Of : 3/7/2016,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Mar 2016,12.1,11.58,11.56,11.25
9,Apr 2016,14.09,13.29,13.26,12.89
10,May 2016,15.04,14.19,14.12,13.65
11,Jun 2016,16.01,15.12,15.06,14.89
12,Jul 2016,17.61,17.35,17.15,17.02
13,Aug 2016,17.82,17.58,17.42,17.29
14,Sep 2016,17.38,16.17,16.12,15.89
15,Oct 2016,16.4,15.36,15.27,14.59
16,Nov 2016,17.04,16.14,15.94,15.26
17,Dec 2016,17.85,17.86,17.6,17.01
18,Jan 2017,19.06,18.9,18.69,17.85
19,Feb 2017,19.54,19.38,19.18,18.35
20,Mar 2017,19.56,18.67,18.62,16.8
21,Apr 2017,19.17,17.98,17.92,16.23
22,May 2017,19.37,18.09,18,16.66
23,Jun 2017,20.18,18.86,18.77,17.97
24,Jul 2017,21.67,21.19,20.94,20.19
25,Aug 2017,20.77,20.37,20.15,19.38
26,Sep 2017,20.67,18.98,18.92,18.07
27,Oct 2017,18.71,17.29,17.19,15.82
28,Nov 2017,18.83,17.62,17.39,16.09
29,Dec 2017,18.03,17.84,17.57,16.41
30,Jan 2018,21.1,21.09,20.87,19.78
31,Feb 2018,21.16,21.15,20.92,19.85
32,Mar 2018,21.3,20.29,20.24,18.7
33,Apr 2018,19.87,18.66,18.61,17.19
34,May 2018,19.84,18.67,18.57,17.32
35,Jun 2018,20.73,19.43,19.33,18.8
36,Jul 2018,21.72,21.53,21.28,21
37,Aug 2018,21.26,21.1,20.95,20.55
38,Sep 2018,21.51,19.89,19.84,19.31
39,Oct 2018,19.3,18.03,17.95,16.51
40,Nov 2018,19.21,18.14,17.9,16.52
41,Dec 2018,18.54,18.54,18.27,17.08
42,Jan 2019,21.71,21.72,21.49,20.39
43,Feb 2019,21.68,21.68,21.45,20.36
44,Mar 2019,22.4,21.35,21.29,19.71
45,Apr 2019,19.67,18.55,18.51,17.13
46,May 2019,20.33,19.09,18.99,17.74
47,Jun 2019,21.43,20.18,20.08,19.6
48,Jul 2019,22.42,21.95,21.71,21.38
49,Aug 2019,22.71,22.2,21.96,21.62
50,Sep 2019,21.94,20.31,20.37,19.78
51,Oct 2019,19.92,18.62,18.53,17.06
52,Nov 2019,20.04,18.91,18.66,17.23
53,Dec 2019,19.04,19.01,18.74,17.57
54,Jan 2020,21.95,21.94,21.71,19.99
55,Feb 2020,22.02,22.03,21.79,20.07
56,Mar 2020,22.32,21.27,21.21,19.03
57,Apr 2020,20.3,19.09,19.05,17.07
58,May 2020,21.17,19.87,19.76,17.9
59,Jun 2020,21.16,19.99,19.91,18.78
60,Jul 2020,22.25,22.17,21.95,20.96
61,Aug 2020,23.05,22.97,22.74,21.8
62,Sep 2020,22.21,20.58,20.53,19.36
63,Oct 2020,20.55,19.19,19.08,17
64,Nov 2020,20.41,19.25,18.98,16.98
65,Dec 2020,19.32,19.32,19.03,17.25
66,Jan 2021,22.85,22.86,22.6,22.07
67,Feb 2021,22.45,22.44,22.2,21.67
68,Mar 2021,22.66,21.56,21.51,20.47
69,Apr 2021,20.84,19.59,19.54,18.6
70,May 2021,21.77,20.39,20.27,19.41
71,Jun 2021,21.73,20.51,20.42,20.39
72,Jul 2021,23.18,23.09,22.88,22.88
73,Aug 2021,23.36,23.27,23.02,23.14
74,Sep 2021,22.88,21.17,21.12,21.05
75,Oct 2021,21.39,19.98,19.86,18.78
76,Nov 2021,20.85,19.62,19.36,18.36
77,Dec 2021,19.74,19.73,19.44,18.76
78,Jan 2022,23.63,23.95,23.38,22.82
79,Feb 2022,23.52,23.51,23.26,22.71
80,Mar 2022,23.77,22.62,22.57,21.47
81,Apr 2022,21.69,20.39,20.34,19.36
82,May 2022,22.67,21.23,21.1,20.21
83,Jun 2022,22.61,21.34,21.25,21.22
84,Jul 2022,24.12,24.03,23.81,23.81
85,Aug 2022,24.33,24.24,23.97,24.09
86,Sep 2022,23.88,22.1,22.05,21.97
87,Oct 2022,22.35,20.87,20.74,19.62
88,Nov 2022,21.75,20.48,20.2,19.16
89,Dec 2022,20.6,20.59,20.28,19.58
90,Jan 2023,24.64,25,24.39,23.82
91,Feb 2023,24.53,24.55,24.28,23.71
