,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 02/08/2016,,,,
6,As Of : 2/8/2016,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Feb 2016,22.79,21.17,21.63,20.84
9,Mar 2016,24.14,22.61,24.26,22.1
10,Apr 2016,25.67,23.22,24.51,23.12
11,May 2016,25.5,22.84,23.74,22.62
12,Jun 2016,30.42,27.81,29.05,27.7
13,Jul 2016,38.13,36.34,37.52,37.57
14,Aug 2016,55.88,53.87,55.19,55.14
15,Sep 2016,29.44,26.69,27.7,26.84
16,Oct 2016,27.15,24.54,25.87,24.35
17,Nov 2016,25.87,24.21,25.17,23.85
18,Dec 2016,25.1,24.73,25.37,24.46
19,Jan 2017,27.43,27.32,28.19,26.33
20,Feb 2017,27.36,27.25,28.12,26.27
21,Mar 2017,30.06,27.45,28.19,25.62
22,Apr 2017,29.8,26.71,28.03,24.97
23,May 2017,28.79,25.46,26.86,24.28
24,Jun 2017,34.21,31.03,32.76,30.5
25,Jul 2017,42.01,39.46,40.56,39.27
26,Aug 2017,60.15,58.32,59.56,58.13
27,Sep 2017,32,29.23,30.3,28.66
28,Oct 2017,29.64,26.47,27.83,24.9
29,Nov 2017,27.71,25.82,26.78,24.22
30,Dec 2017,27.1,26.44,27.17,24.74
31,Jan 2018,29.54,29.42,30.17,28.87
32,Feb 2018,29.42,29.3,30.05,28.76
33,Mar 2018,31.92,29.16,30.21,27.92
34,Apr 2018,31.25,28.03,29.2,26.96
35,May 2018,29.26,25.83,26.68,24.9
36,Jun 2018,35.49,32.2,33.63,31.93
37,Jul 2018,44.38,41.79,42.96,42.28
38,Aug 2018,62.28,60.39,61.72,60.89
39,Sep 2018,33.33,29.77,31.55,29.5
40,Oct 2018,30.38,27.18,28.76,25.67
41,Nov 2018,28.28,26.3,27.58,24.75
42,Dec 2018,28.09,27.31,27.91,25.47
43,Jan 2019,30.23,30.84,30.54,30.4
44,Feb 2019,30.13,30.74,30.44,29.96
45,Mar 2019,32.7,30.48,30.48,29.12
46,Apr 2019,31.53,28.78,28.78,27.69
47,May 2019,29.88,27.22,27.22,26.26
48,Jun 2019,36.87,33.71,34.13,33.44
49,Jul 2019,47.32,44.27,44.69,44.83
50,Aug 2019,65.54,64.25,64.67,64.81
51,Sep 2019,34.19,30.93,31.35,30.65
52,Oct 2019,31.41,28.46,29.17,26.89
53,Nov 2019,29.05,27.36,27.36,25.75
54,Dec 2019,28.21,27.88,27.42,26.03
55,Jan 2020,31.25,31.56,31.25,30.86
56,Feb 2020,31.15,31.46,31.15,30.77
57,Mar 2020,33.4,30.95,30.95,29.49
58,Apr 2020,31.95,29.32,29.32,28.13
59,May 2020,30.34,27.7,27.7,26.65
60,Jun 2020,37.43,34.68,35.11,34.34
61,Jul 2020,46.98,45.65,46.08,46.17
62,Aug 2020,67.92,66.37,66.81,66.9
63,Sep 2020,34.34,31.6,32.04,31.25
64,Oct 2020,31.49,28.88,29.62,27.2
65,Nov 2020,29.7,27.7,27.7,25.98
66,Dec 2020,28.25,28.2,27.72,26.22
67,Jan 2021,32.17,32.5,32.17,32.5
68,Feb 2021,32.07,32.4,32.07,32.4
69,Mar 2021,34.3,31.74,31.74,30.93
70,Apr 2021,32.86,30.11,30.11,29.52
71,May 2021,31.07,28.34,28.34,27.89
72,Jun 2021,38.57,35.72,36.16,36.01
73,Jul 2021,48.86,47.48,47.93,48.68
74,Aug 2021,70.53,68.92,69.38,70.14
75,Sep 2021,35.42,32.56,33.01,32.86
76,Oct 2021,32.37,29.64,30.41,28.56
77,Nov 2021,30.44,28.35,28.35,27.24
78,Dec 2021,29.17,29.44,28.02,27.19
79,Jan 2022,33.52,33.86,33.52,33.86
80,Feb 2022,33.41,33.76,33.41,33.76
81,Mar 2022,35.74,33.08,33.08,32.24
82,Apr 2022,34.06,31.22,31.22,30.61
83,May 2022,32.21,29.38,29.38,28.92
84,Jun 2022,39.97,37.01,37.48,37.32
85,Jul 2022,50.63,49.2,49.67,50.45
86,Aug 2022,73.15,71.48,71.95,72.74
87,Sep 2022,36.8,33.83,34.3,34.14
88,Oct 2022,33.66,30.82,31.62,29.7
89,Nov 2022,31.61,29.45,29.45,28.3
90,Dec 2022,30.25,30.52,29.06,28.2
91,Jan 2023,34.75,35.1,34.75,35.1
