,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 08/17/2015,,,,
6,As Of : 8/17/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Aug 2015,59.87,58.81,59.31,60.65
9,Sep 2015,34.6,31.87,33.31,32.29
10,Oct 2015,31.58,29.1,28.91,28.73
11,Nov 2015,29.38,28.15,27.94,27.73
12,Dec 2015,28.22,28.15,27.93,27.67
13,Jan 2016,31.01,31.21,31.51,30.11
14,Feb 2016,31.1,31.31,31.63,30.44
15,Mar 2016,29.68,29.3,31.11,27.37
16,Apr 2016,37.33,34.21,36.12,32.2
17,May 2016,32.34,29.56,30.57,28.09
18,Jun 2016,38.6,35.65,36.06,35.04
19,Jul 2016,47.39,46.18,47.89,48.02
20,Aug 2016,66.29,65.12,66.75,66.95
21,Sep 2016,36.61,33.89,34.1,34.1
22,Oct 2016,32.26,30.39,29.01,29.35
23,Nov 2016,31.02,30.13,30.21,29.29
24,Dec 2016,32.15,30.57,31.51,29.7
25,Jan 2017,33.84,33.81,33.76,31.83
26,Feb 2017,33.98,33.93,33.88,32.2
27,Mar 2017,36.28,33.98,35.55,31.81
28,Apr 2017,36.2,33.71,35.23,31.44
29,May 2017,35.33,30.63,32.83,31
30,Jun 2017,42.1,38.89,39.99,38.34
31,Jul 2017,52.1,46.73,49.38,52.44
32,Aug 2017,65.03,66.62,65.02,65.56
33,Sep 2017,38.76,35.11,36.32,35.17
34,Oct 2017,32.24,31.61,33.63,28.06
35,Nov 2017,33.36,30.56,31.99,29.54
36,Dec 2017,34.59,31.94,32.04,30.86
37,Jan 2018,33.84,34.17,33.75,31.34
38,Feb 2018,33.9,34.38,33.81,31.64
39,Mar 2018,36.24,34.4,35.51,31.28
40,Apr 2018,35.52,33.53,34.57,30.37
41,May 2018,34.71,30.5,32.26,29.98
42,Jun 2018,41.48,38.84,39.4,37.19
43,Jul 2018,51.45,46.76,48.76,50.98
44,Aug 2018,64.17,66.62,64.16,63.71
45,Sep 2018,38.25,35.09,35.84,34.17
46,Oct 2018,31.76,29.49,33.13,29.36
47,Nov 2018,32.83,28.47,31.48,29.22
48,Dec 2018,33.94,29.83,31.44,29.5
49,Jan 2019,34.25,34.69,34.16,31.57
50,Feb 2019,34.31,34.7,34.21,31.86
51,Mar 2019,36.68,34.81,35.95,31.51
52,Apr 2019,36.11,34.09,35.15,30.73
53,May 2019,35.32,31.03,32.82,30.35
54,Jun 2019,42.17,39.48,40.06,37.63
55,Jul 2019,52.26,47.49,49.53,51.54
56,Aug 2019,65.22,67.71,65.21,64.44
57,Sep 2019,38.93,35.72,36.47,34.6
58,Oct 2019,32.32,30.01,33.7,29.73
59,Nov 2019,33.4,28.97,32.02,29.59
60,Dec 2019,34.73,30.52,32.17,30.05
61,Jan 2020,34.96,35.31,34.87,31.95
62,Feb 2020,35.03,35.52,34.93,32.25
63,Mar 2020,37.46,35.55,36.71,31.9
64,Apr 2020,37.1,35.02,36.11,31.28
65,May 2020,36.28,31.88,33.72,30.9
66,Jun 2020,43.25,40.5,41.09,38.26
67,Jul 2020,53.49,48.61,50.7,52.29
68,Aug 2020,66.92,69.48,66.91,65.53
69,Sep 2020,39.96,36.66,37.43,35.2
70,Oct 2020,33.25,30.87,34.68,30.31
71,Nov 2020,34.34,29.78,32.92,30.15
72,Dec 2020,35.64,31.33,33.02,30.57
73,Jan 2021,35.1,35.54,35.01,31.7
74,Feb 2021,35.16,35.55,35.06,31.99
75,Mar 2021,37.63,35.71,36.87,31.67
76,Apr 2021,37.32,35.23,36.32,31.1
77,May 2021,36.49,32.06,33.91,30.73
78,Jun 2021,43.52,40.74,41.34,38.04
79,Jul 2021,53.92,49.01,51.11,52.1
80,Aug 2021,67.56,70.15,67.55,65.4
81,Sep 2021,40.4,37.07,37.85,35.18
82,Oct 2021,33.68,31.28,35.12,30.34
83,Nov 2021,34.74,30.13,33.31,30.15
84,Dec 2021,36.01,31.64,33.35,30.52
85,Jan 2022,36.45,36.07,36.36,32.01
86,Feb 2022,36.54,36.11,36.44,32.34
87,Mar 2022,39.18,36.34,38.4,32.08
88,Apr 2022,39.05,36.02,38.01,31.66
89,May 2022,38.08,32.7,35.39,31.19
90,Jun 2022,45.35,41.5,43.09,38.56
91,Jul 2022,56.14,49.86,53.22,52.76
