,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 05/30/2015,,,,
6,As Of : 5/29/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,May 2015,21.51,21,21.92,20.59
9,Jun 2015,20.41,19.63,20.02,19.28
10,Jul 2015,22.59,20.15,21.87,22.01
11,Aug 2015,20.57,21.61,19.87,20.01
12,Sep 2015,21.8,20.87,21.11,20.58
13,Oct 2015,21.34,20.16,20.6,19.61
14,Nov 2015,21.93,20.57,21.19,20.19
15,Dec 2015,22.3,22.02,21.61,20.61
16,Jan 2016,24.97,24.76,24.77,23.79
17,Feb 2016,25.06,24.65,24.88,23.89
18,Mar 2016,24.88,23.38,23.24,20.52
19,Apr 2016,25.37,22.83,24.71,20.89
20,May 2016,23.97,22.21,23.01,20.05
21,Jun 2016,24.59,23.38,23.76,22.14
22,Jul 2016,26.78,25.36,27.12,26.24
23,Aug 2016,26.51,27.05,25.29,25.89
24,Sep 2016,24.46,22.91,23.15,21.81
25,Oct 2016,23.95,22.3,22.75,20.43
26,Nov 2016,24.1,22.38,23.01,20.57
27,Dec 2016,24.13,23.5,23.08,20.67
28,Jan 2017,26.94,26.6,26.65,25.25
29,Feb 2017,26.9,26.63,26.44,25.27
30,Mar 2017,27.82,24.91,25.9,21.96
31,Apr 2017,27.34,24.68,25.23,21.72
32,May 2017,25.38,23.22,24.16,20.93
33,Jun 2017,26.29,21.27,25.59,24.02
34,Jul 2017,28.37,28.56,28.06,24.04
35,Aug 2017,28.41,28.61,27.83,29.16
36,Sep 2017,26.76,25.91,25.14,22.84
37,Oct 2017,26.19,25.04,24.78,21.58
38,Nov 2017,26.27,25.09,24.49,21.64
39,Dec 2017,26.32,25.33,25.73,21.84
40,Jan 2018,28.47,28.19,28.15,25.77
41,Feb 2018,28.33,28.12,27.84,25.7
42,Mar 2018,29.24,26.27,27.22,22.29
43,Apr 2018,28.16,25.48,25.99,21.61
44,May 2018,26.14,24.01,24.89,20.8
45,Jun 2018,27.05,21.94,26.32,23.84
46,Jul 2018,29.15,29.12,28.83,26.37
47,Aug 2018,29.2,29.16,28.6,26.38
48,Sep 2018,27.53,26.43,25.86,22.68
49,Oct 2018,26.94,25.83,25.49,21.42
50,Nov 2018,27.03,25.9,25.2,21.5
51,Dec 2018,27.07,26.14,26.47,21.69
52,Jan 2019,29.39,29.11,29.06,25.92
53,Feb 2019,29.25,29.03,28.74,25.85
54,Mar 2019,30.19,27.12,28.11,22.42
55,Apr 2019,29.14,26.38,26.9,21.79
56,May 2019,27.05,24.84,25.75,20.97
57,Jun 2019,27.98,22.7,27.23,24.03
58,Jul 2019,30.13,30.1,29.8,26.56
59,Aug 2019,30.22,30.18,29.59,26.6
60,Sep 2019,28.48,27.35,26.76,26.54
61,Oct 2019,27.88,26.74,26.37,21.6
62,Nov 2019,27.98,26.81,26.09,21.68
63,Dec 2019,28.06,27.09,27.43,21.9
64,Jan 2020,28.97,28.69,28.65,25.39
65,Feb 2020,28.82,28.6,28.32,25.31
66,Mar 2020,29.74,26.71,27.69,21.96
67,Apr 2020,28.75,26.02,26.54,21.35
68,May 2020,26.66,24.48,25.39,20.55
69,Jun 2020,27.55,22.35,26.81,23.52
70,Jul 2020,29.63,29.61,29.31,25.96
71,Aug 2020,29.77,29.73,29.15,26.04
72,Sep 2020,28.08,26.96,26.38,26
73,Oct 2020,27.51,26.38,26.03,21.19
74,Nov 2020,27.61,26.45,25.74,21.26
75,Dec 2020,27.67,26.72,27.05,21.47
76,Jan 2021,28.46,28.18,28.14,24.72
77,Feb 2021,28.32,28.09,27.82,24.65
78,Mar 2021,29.22,26.25,27.2,21.38
79,Apr 2021,28.32,25.63,26.14,20.86
80,May 2021,26.26,24.12,25.01,20.07
81,Jun 2021,27.13,22,26.4,22.96
82,Jul 2021,29.21,29.18,28.89,25.37
83,Aug 2021,29.39,29.36,28.79,25.5
84,Sep 2021,27.75,26.64,26.07,25.48
85,Oct 2021,27.23,26.11,25.77,20.79
86,Nov 2021,27.32,26.18,25.47,20.85
87,Dec 2021,27.34,26.4,26.73,21.02
88,Jan 2022,29.46,28.36,29.14,24.95
89,Feb 2022,29.31,28.27,28.8,24.88
90,Mar 2022,30.26,26.41,28.17,21.59
91,Apr 2022,29.41,25.87,27.15,21.12
