,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 03/03/2015,,,,
6,As Of : 3/3/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Mar 2015,22.46,23.15,21.97,19.58
9,Apr 2015,25.13,22.53,24.49,22.02
10,May 2015,21.23,19.77,20.6,18.74
11,Jun 2015,21.14,20.34,20.74,19.98
12,Jul 2015,26.62,24.06,25.87,26.01
13,Aug 2015,25.89,26.97,25.15,25.29
14,Sep 2015,23.42,22.45,22.69,22.14
15,Oct 2015,22.85,21.61,22.07,21.04
16,Nov 2015,23.35,21.93,22.57,21.53
17,Dec 2015,23.58,23.3,22.87,21.82
18,Jan 2016,26.5,26.28,26.29,25.29
19,Feb 2016,26.56,26.14,26.38,25.36
20,Mar 2016,26.31,24.75,24.6,21.79
21,Apr 2016,26.89,24.26,26.22,22.26
22,May 2016,25.41,23.58,24.41,21.33
23,Jun 2016,26.1,24.84,25.24,23.55
24,Jul 2016,28.61,26.99,28.8,27.88
25,Aug 2016,28.31,28.67,26.85,27.49
26,Sep 2016,25.85,24.24,24.49,23.1
27,Oct 2016,25.28,23.57,24.03,21.62
28,Nov 2016,25.39,23.62,24.26,21.73
29,Dec 2016,25.56,24.91,24.48,21.98
30,Jan 2017,29.03,28.67,28.72,26.68
31,Feb 2017,28.98,28.7,28.5,26.69
32,Mar 2017,29.88,26.87,27.91,23.23
33,Apr 2017,29.61,26.88,27.43,23.22
34,May 2017,27.54,25.32,26.29,22.34
35,Jun 2017,28.4,23.15,27.67,25.45
36,Jul 2017,29.97,30.76,30.2,25.81
37,Aug 2017,30,30.73,29.95,31.43
38,Sep 2017,28.73,27.86,27.05,24.55
39,Oct 2017,28.15,26.96,26.69,23.21
40,Nov 2017,28.19,27.01,26.35,23.26
41,Dec 2017,28.26,27.21,27.66,23.45
42,Jan 2018,29.73,29.46,29.42,27.54
43,Feb 2018,29.61,29.41,29.11,27.5
44,Mar 2018,30.45,27.47,28.44,23.85
45,Apr 2018,29.46,26.81,27.29,23.31
46,May 2018,27.36,25.21,26.12,22.37
47,Jun 2018,28.16,23.04,27.44,25.44
48,Jul 2018,29.65,30.21,29.89,25.75
49,Aug 2018,29.69,30.17,29.64,31.34
50,Sep 2018,28.47,27.39,26.81,24.53
51,Oct 2018,27.87,26.77,26.43,23.16
52,Nov 2018,27.89,26.79,26.07,23.19
53,Dec 2018,27.9,26.94,27.31,23.33
54,Jan 2019,29.93,29.65,29.61,27.58
55,Feb 2019,29.78,29.59,29.29,27.53
56,Mar 2019,30.61,27.62,28.59,23.86
57,Apr 2019,29.63,26.97,27.44,23.33
58,May 2019,27.49,25.33,26.24,22.37
59,Jun 2019,28.29,23.15,27.56,25.43
60,Jul 2019,29.77,30.33,30.01,28.5
61,Aug 2019,29.85,30.34,29.8,28.56
62,Sep 2019,28.62,27.53,26.95,28.56
63,Oct 2019,28.01,26.91,26.56,23.17
64,Nov 2019,28.09,26.98,26.26,23.25
65,Dec 2019,28.14,27.17,27.54,23.42
66,Jan 2020,28.73,28.46,28.43,25.66
67,Feb 2020,28.61,28.42,28.13,25.63
68,Mar 2020,29.43,26.55,27.49,22.24
69,Apr 2020,28.64,26.07,26.52,21.84
70,May 2020,26.58,24.5,25.37,20.96
71,Jun 2020,27.32,22.35,26.62,23.8
72,Jul 2020,28.71,29.25,28.94,26.64
73,Aug 2020,28.81,29.28,28.76,26.7
74,Sep 2020,27.62,26.57,26.01,26.72
75,Oct 2020,27.04,25.97,25.64,21.67
76,Nov 2020,27.11,26.04,25.34,21.74
77,Dec 2020,27.15,26.22,26.58,21.9
78,Jan 2021,28.42,28.15,28.12,25.89
79,Feb 2021,28.3,28.12,27.83,25.87
80,Mar 2021,29.13,26.28,27.2,22.45
81,Apr 2021,28.41,25.85,26.31,22.1
82,May 2021,26.37,24.3,25.17,21.21
83,Jun 2021,27.1,22.17,26.41,24.08
84,Jul 2021,28.53,29.06,28.75,27
85,Aug 2021,28.69,29.16,28.64,27.13
86,Sep 2021,27.54,26.5,25.94,27.18
87,Oct 2021,27.04,25.98,25.64,22.11
88,Nov 2021,27.08,26.02,25.31,22.15
89,Dec 2021,27.08,26.15,26.51,22.29
90,Jan 2022,29.41,28.98,29.09,25.64
91,Feb 2022,29.26,28.92,28.76,25.59
