,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 11/10/2015,,,,
6,As Of : 11/10/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Nov 2015,22.98,22.26,22.95,22.28
9,Dec 2015,23.58,23.56,23.88,23.15
10,Jan 2016,26.02,26.37,26.91,25.68
11,Feb 2016,26.17,26.45,27.01,26.03
12,Mar 2016,24.47,24.15,25.71,22.77
13,Apr 2016,32.37,29.27,30.87,27.92
14,May 2016,29.06,26.25,27.73,24.75
15,Jun 2016,34.73,32.12,33.07,31.5
16,Jul 2016,49.39,47.82,48.95,49.19
17,Aug 2016,69.8,68.14,68.96,69.33
18,Sep 2016,32.26,29.26,29.97,29.47
19,Oct 2016,28.78,26.87,26.9,25.81
20,Nov 2016,27.1,26.19,27.69,25.34
21,Dec 2016,27.88,26.28,28.71,25.4
22,Jan 2017,30.63,30.71,30.66,28.71
23,Feb 2017,30.76,30.84,30.79,29.09
24,Mar 2017,32.22,30.13,31.73,27.94
25,Apr 2017,32.54,30.26,31.8,27.96
26,May 2017,32.33,27.82,30.04,28.18
27,Jun 2017,36.85,33.89,35,33.33
28,Jul 2017,56.16,50.44,53.11,56.18
29,Aug 2017,70.62,71.84,70.25,70.79
30,Sep 2017,34.79,31.38,32.59,31.44
31,Oct 2017,28.79,28.32,30.34,24.75
32,Nov 2017,30.13,27.48,28.91,26.46
33,Dec 2017,31.16,28.67,28.77,27.59
34,Jan 2018,31.89,31.8,31.93,29.06
35,Feb 2018,31.97,31.89,32,29.41
36,Mar 2018,33.38,30.58,32.88,27.68
37,Apr 2018,32.59,30.56,31.85,27.65
38,May 2018,32.37,27.77,30.08,27.39
39,Jun 2018,36.78,33.93,34.93,32.55
40,Jul 2018,55.84,51.54,52.81,55.55
41,Aug 2018,70.17,73.23,69.79,70.45
42,Sep 2018,34.56,28.85,32.37,28.11
43,Oct 2018,28.61,28.37,30.15,28.28
44,Nov 2018,29.93,27.18,28.72,27.29
45,Dec 2018,31.05,28.08,28.67,26.87
46,Jan 2019,32.63,33.04,32.66,30.11
47,Feb 2019,32.71,33.11,32.75,30.44
48,Mar 2019,34.16,32.28,33.65,29.18
49,Apr 2019,33.55,31.51,32.79,28.4
50,May 2019,33.33,28.74,30.98,28.23
51,Jun 2019,37.86,35.15,35.96,33.59
52,Jul 2019,57.47,52.44,54.35,56.29
53,Aug 2019,72.25,74.69,71.86,71.52
54,Sep 2019,35.59,32.42,33.34,31.52
55,Oct 2019,29.47,27.57,31.06,27.37
56,Nov 2019,30.81,26.7,29.56,26.68
57,Dec 2019,32.06,28.19,29.61,26.82
58,Jan 2020,33.42,33.93,33.46,30.65
59,Feb 2020,33.5,33.98,33.53,30.98
60,Mar 2020,34.99,33.14,34.47,29.71
61,Apr 2020,34.51,32.48,33.73,29.04
62,May 2020,34.29,29.64,31.86,28.88
63,Jun 2020,38.9,36.19,36.95,34.29
64,Jul 2020,58.96,53.53,55.76,57.02
65,Aug 2020,74.33,76.42,73.93,72.54
66,Sep 2020,36.64,33.44,34.32,32.24
67,Oct 2020,30.37,28.49,32.01,28.04
68,Nov 2020,31.72,27.55,30.43,27.3
69,Dec 2020,32.99,29.07,30.46,27.42
70,Jan 2021,32.02,31.96,32.06,28.57
71,Feb 2021,32.09,32.03,32.12,28.88
72,Mar 2021,33.54,30.76,33.03,27.68
73,Apr 2021,33.22,31.15,32.47,27.13
74,May 2021,33,28.32,30.67,27.35
75,Jun 2021,37.43,34.52,35.55,32.19
76,Jul 2021,56.79,52.4,53.7,54.01
77,Aug 2021,71.7,74.81,71.32,68.34
78,Sep 2021,35.35,29.52,33.12,30.37
79,Oct 2021,29.33,29.07,30.91,23.96
80,Nov 2021,30.59,27.79,29.35,25.54
81,Dec 2021,31.75,28.69,29.31,26.72
82,Jan 2022,33.38,32.51,33.41,28.93
83,Feb 2022,33.45,32.6,33.49,29.25
84,Mar 2022,34.98,31.32,34.46,28.05
85,Apr 2022,34.84,31.92,34.05,27.67
86,May 2022,34.61,29.01,32.16,27.9
87,Jun 2022,39.23,35.36,37.26,32.82
88,Jul 2022,59.49,53.64,56.26,55.02
89,Aug 2022,75.13,76.61,74.73,69.63
90,Sep 2022,37.12,30.28,34.78,31.01
91,Oct 2022,30.81,29.84,32.48,24.49
