,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 06/26/2014,,,,
6,As Of : 6/26/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jun 2014,33.54,35.74,32.91,32.04
9,Jul 2014,40.62,41.24,40.84,41.81
10,Aug 2014,40.97,41.59,41.19,42.16
11,Sep 2014,34.64,33.2,33.13,33.3
12,Oct 2014,29.55,29,28.6,28.69
13,Nov 2014,31.74,31.2,30.78,30.89
14,Dec 2014,32.25,31.73,31.26,31.36
15,Jan 2015,34.07,34.08,33.04,32.58
16,Feb 2015,33.89,33.9,32.87,32.42
17,Mar 2015,33.41,31.44,31.31,29.31
18,Apr 2015,30.56,28.79,28.64,26.83
19,May 2015,31.56,29.81,29.36,28.56
20,Jun 2015,33.16,31.8,30.95,31.34
21,Jul 2015,34.87,38.39,38.04,35
22,Aug 2015,42.42,38.38,38.03,42.3
23,Sep 2015,31.68,30.51,30.06,30.06
24,Oct 2015,29.3,28.34,27.89,27.21
25,Nov 2015,29.66,28.68,28.23,27.55
26,Dec 2015,30.74,29.72,29.26,28.56
27,Jan 2016,32.88,32.89,31.89,31.44
28,Feb 2016,32.75,32.76,31.76,31.33
29,Mar 2016,32.54,30.62,30.48,28.54
30,Apr 2016,30.58,28.8,28.65,26.84
31,May 2016,31.86,30.09,29.64,28.84
32,Jun 2016,33.52,32.15,31.29,31.69
33,Jul 2016,35.22,38.77,38.43,35.35
34,Aug 2016,42.94,38.85,38.5,42.81
35,Sep 2016,32.11,30.93,30.47,30.47
36,Oct 2016,29.72,28.74,28.29,27.6
37,Nov 2016,30.23,29.24,28.79,28.09
38,Dec 2016,31.48,30.44,29.97,29.25
39,Jan 2017,33.84,33.85,32.82,32.36
40,Feb 2017,33.71,33.72,32.69,32.25
41,Mar 2017,33.5,31.53,31.39,29.39
42,Apr 2017,31.6,29.77,29.62,27.74
43,May 2017,32.95,31.12,30.65,29.82
44,Jun 2017,34.66,33.24,32.35,32.77
45,Jul 2017,36.49,40.17,39.81,36.62
46,Aug 2017,44.54,40.3,39.94,44.41
47,Sep 2017,33.35,32.13,31.65,31.65
48,Oct 2017,30.89,29.87,29.41,28.69
49,Nov 2017,31.48,30.45,29.97,29.25
50,Dec 2017,32.84,31.75,31.25,30.5
51,Jan 2018,35.21,35.22,34.15,33.67
52,Feb 2018,35.08,35.09,34.02,33.56
53,Mar 2018,34.89,32.83,32.69,30.6
54,Apr 2018,32.96,31.05,30.89,28.93
55,May 2018,34.37,32.46,31.97,31.1
56,Jun 2018,36.09,34.61,33.68,34.11
57,Jul 2018,37.94,41.76,41.38,38.07
58,Aug 2018,46.36,41.95,41.57,46.22
59,Sep 2018,34.8,33.52,33.02,33.02
60,Oct 2018,32.26,31.2,30.71,29.96
61,Nov 2018,32.96,31.88,31.38,30.62
62,Dec 2018,34.35,33.21,32.69,31.91
63,Jan 2019,36.69,36.7,35.58,35.08
64,Feb 2019,36.57,36.58,35.46,34.98
65,Mar 2019,36.39,34.24,34.09,31.91
66,Apr 2019,34.41,32.41,32.25,30.2
67,May 2019,35.87,33.88,33.37,32.46
68,Jun 2019,37.65,36.11,35.14,35.59
69,Jul 2019,39.55,43.54,43.15,39.69
70,Aug 2019,48.35,43.75,43.36,48.21
71,Sep 2019,36.29,34.96,34.44,34.44
72,Oct 2019,33.66,32.55,32.04,31.25
73,Nov 2019,34.38,33.24,32.73,31.94
74,Dec 2019,35.84,34.65,34.11,33.3
75,Jan 2020,38.13,38.14,36.98,36.46
76,Feb 2020,37.99,38,36.84,36.34
77,Mar 2020,37.8,35.57,35.41,33.15
78,Apr 2020,35.73,33.66,33.48,31.36
79,May 2020,37.34,35.26,34.73,33.79
80,Jun 2020,39.25,37.64,36.63,37.1
81,Jul 2020,41.34,45.5,45.09,41.48
82,Aug 2020,50.62,45.8,45.39,50.47
83,Sep 2020,38,36.6,36.06,36.06
84,Oct 2020,35.24,34.08,33.54,32.73
85,Nov 2020,35.87,34.69,34.15,33.33
86,Dec 2020,37.31,36.07,35.51,34.66
87,Jan 2021,39.53,39.54,38.33,37.8
88,Feb 2021,39.37,39.38,38.18,37.66
89,Mar 2021,39.16,36.85,36.69,34.35
90,Apr 2021,37.02,34.87,34.69,32.49
91,May 2021,38.7,36.55,36,35.02
