,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 04/12/2016,,,,
6,As Of : 4/12/2016,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Apr 2016,12.86,12.15,12.12,11.79
9,May 2016,16.83,15.87,15.78,15.25
10,Jun 2016,17.49,16.5,16.42,16.23
11,Jul 2016,19.87,19.59,19.36,19.21
12,Aug 2016,20.11,19.84,19.65,19.5
13,Sep 2016,19.48,18.11,18.06,17.79
14,Oct 2016,18.77,17.58,17.48,16.7
15,Nov 2016,19.43,18.41,18.18,17.41
16,Dec 2016,20.09,20.14,19.85,19.2
17,Jan 2017,21.57,21.44,21.2,20.19
18,Feb 2017,22.17,22.05,21.81,20.82
19,Mar 2017,21.36,20.4,20.35,18.24
20,Apr 2017,21.19,19.92,19.85,17.91
21,May 2017,20.72,19.36,19.26,17.72
22,Jun 2017,21.15,19.71,19.62,18.66
23,Jul 2017,24.07,23.54,23.26,22.36
24,Aug 2017,23.57,23.13,22.89,21.96
25,Sep 2017,22.29,20.41,20.35,19.33
26,Oct 2017,20.5,18.93,18.82,17.22
27,Nov 2017,19.85,18.53,18.27,16.77
28,Dec 2017,19.39,19.23,18.93,17.57
29,Jan 2018,22.95,22.98,22.75,21.42
30,Feb 2018,23.41,23.45,23.2,21.89
31,Mar 2018,22.84,21.78,21.71,19.89
32,Apr 2018,21.07,19.82,19.77,18.15
33,May 2018,21.14,19.9,19.8,18.29
34,Jun 2018,21.87,20.43,20.32,19.79
35,Jul 2018,24.18,23.98,23.71,23.26
36,Aug 2018,23.96,23.77,23.62,23.05
37,Sep 2018,23.02,21.23,21.18,20.68
38,Oct 2018,20.95,19.57,19.47,17.93
39,Nov 2018,20.69,19.52,19.26,17.79
40,Dec 2018,19.9,19.93,19.63,18.41
41,Jan 2019,23.61,23.68,23.44,21.6
42,Feb 2019,23.77,23.82,23.57,21.75
43,Mar 2019,23.68,22.6,22.52,20.2
44,Apr 2019,22.21,21.02,20.99,18.9
45,May 2019,21.82,20.5,20.39,18.43
46,Jun 2019,22.59,21.21,21.1,20.19
47,Jul 2019,25.02,24.49,24.22,23.27
48,Aug 2019,25.75,25.19,24.92,23.96
49,Sep 2019,23.65,21.84,21.91,20.87
50,Oct 2019,21.68,20.25,20.15,18.11
51,Nov 2019,21.6,20.35,20.07,18.09
52,Dec 2019,20.45,20.46,20.16,18.46
53,Jan 2020,24.21,24.25,24,22.02
54,Feb 2020,24.48,24.55,24.28,22.3
55,Mar 2020,23.91,22.8,22.74,20.25
56,Apr 2020,23.1,21.81,21.76,19.5
57,May 2020,22.8,21.41,21.28,19.14
58,Jun 2020,22.46,21.15,21.05,19.72
59,Jul 2020,24.89,24.8,24.56,23.38
60,Aug 2020,26.37,26.28,26.02,24.9
61,Sep 2020,24.1,22.27,22.22,20.82
62,Oct 2020,22.51,21,20.88,18.47
63,Nov 2020,22.16,20.87,20.57,18.25
64,Dec 2020,20.81,20.85,20.53,18.48
65,Jan 2021,25.22,25.29,25.01,24.34
66,Feb 2021,25.03,25.08,24.81,24.15
67,Mar 2021,24.25,23.09,23.04,21.81
68,Apr 2021,23.79,22.45,22.39,21.28
69,May 2021,23.51,22.02,21.88,20.84
70,Jun 2021,23.1,21.73,21.64,21.52
71,Jul 2021,26.06,25.96,25.73,25.65
72,Aug 2021,26.81,26.71,26.43,26.47
73,Sep 2021,24.86,22.95,22.9,22.72
74,Oct 2021,23.45,21.87,21.73,20.43
75,Nov 2021,22.72,21.35,21.06,19.84
76,Dec 2021,21.29,21.32,20.99,20.16
77,Jan 2022,26.17,26.47,25.95,25.24
78,Feb 2022,26.2,26.25,25.97,25.28
79,Mar 2022,25.41,24.19,24.14,22.85
80,Apr 2022,25.02,23.61,23.55,22.38
81,May 2022,24.73,23.16,23.02,21.92
82,Jun 2022,24.29,22.85,22.75,22.62
83,Jul 2022,27.39,27.29,27.05,26.96
84,Aug 2022,28.2,28.1,27.8,27.84
85,Sep 2022,26.17,24.16,24.1,23.92
86,Oct 2022,24.69,23.03,22.88,21.51
87,Nov 2022,23.89,22.45,22.14,20.87
88,Dec 2022,22.34,22.37,22.03,21.15
89,Jan 2023,27.42,27.74,27.19,26.45
90,Feb 2023,27.45,27.51,27.21,26.48
91,Mar 2023,26.62,25.35,25.29,23.94
