,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 09/11/2013,,,,
6,As Of : 9/11/2013,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Sep 2013,42.05,38.8,39.39,37.26
9,Oct 2013,32.72,31.37,29.26,25.96
10,Nov 2013,29.58,30.41,28.49,18.61
11,Dec 2013,26.76,30.15,28.06,24.45
12,Jan 2014,29.8,30.59,32.46,25.02
13,Feb 2014,27.39,27.9,25.85,20.96
14,Mar 2014,32.86,31.03,31.63,18.26
15,Apr 2014,33.99,32.17,32.81,19.94
16,May 2014,32,31.82,33.19,23.71
17,Jun 2014,30.8,30.82,30.99,23.8
18,Jul 2014,30.49,34.03,34.82,31.12
19,Aug 2014,42.07,43.28,43.21,38.21
20,Sep 2014,29.78,29.69,29.25,27.83
21,Oct 2014,35.56,34.17,35.18,28.33
22,Nov 2014,29.69,29.59,30.28,17.99
23,Dec 2014,28.7,29.23,29.02,23.99
24,Jan 2015,34.51,35.08,38.43,28.86
25,Feb 2015,34.28,34.01,35.53,25.62
26,Mar 2015,35.72,33.13,34.24,19.61
27,Apr 2015,36.02,33.47,34.32,20.88
28,May 2015,37.98,36.9,37.84,27.67
29,Jun 2015,36.21,35.28,35.22,27.41
30,Jul 2015,34.82,38.01,38.98,35.2
31,Aug 2015,49.15,49.71,49.62,44.44
32,Sep 2015,33.75,33.33,32.76,31.53
33,Oct 2015,36.12,34.75,35.62,29.04
34,Nov 2015,29.57,29.29,29.19,17.94
35,Dec 2015,30.69,29.96,29.77,25.76
36,Jan 2016,36.01,36.23,32.63,28.71
37,Feb 2016,39.43,39.09,35.59,29.52
38,Mar 2016,39.75,36.28,36.91,21.53
39,Apr 2016,40.42,36.77,37.93,23
40,May 2016,33.37,31.59,32.31,23.72
41,Jun 2016,33.65,32.42,31.58,25.14
42,Jul 2016,33.72,36.02,35.84,33.41
43,Aug 2016,44.68,44.06,42.85,39.52
44,Sep 2016,30.27,28.93,27.49,27.45
45,Oct 2016,33.96,31.8,31.56,26.77
46,Nov 2016,34.92,33.83,32.63,20.74
47,Dec 2016,29.26,28.53,26.9,28.3
48,Jan 2017,31.7,35.41,27.64,27.11
49,Feb 2017,38.4,38.29,34.1,28.96
50,Mar 2017,38.98,35.32,36.19,20.96
51,Apr 2017,39.46,35.98,36.85,22.41
52,May 2017,33.31,31.86,32.41,23.79
53,Jun 2017,33.23,32.16,31.34,24.81
54,Jul 2017,31.42,33.48,33.28,30.94
55,Aug 2017,41.86,41.38,40.23,37.14
56,Sep 2017,30.56,29.33,27.72,27.65
57,Oct 2017,34.61,32.63,32.32,27.42
58,Nov 2017,35.97,34.87,33.53,21.44
59,Dec 2017,29.98,29.36,27.45,26.8
60,Jan 2018,33.84,33.85,32.82,26.42
61,Feb 2018,37.78,37.22,33.53,28.32
62,Mar 2018,38.59,34.75,35.73,20.94
63,Apr 2018,39.93,36,37.41,22.94
64,May 2018,34.29,32.06,31.32,23.06
65,Jun 2018,32.3,33.03,30.43,24.06
66,Jul 2018,30.45,32.33,32.2,29.94
67,Aug 2018,40.71,40.11,39.04,35.91
68,Sep 2018,29.78,28.5,27.14,26.8
69,Oct 2018,33.81,31.56,31.46,26.56
70,Nov 2018,35.21,33.97,32.98,20.95
71,Dec 2018,29.91,29.23,27.45,26.23
72,Jan 2019,33.63,33.16,31.79,25.83
73,Feb 2019,37.9,37.76,37.55,27.39
74,Mar 2019,38.73,35.19,36.07,20.04
75,Apr 2019,40.09,36.25,37.56,21.67
76,May 2019,34.2,32.15,31.5,22.6
77,Jun 2019,32.81,33.82,30.99,24.12
78,Jul 2019,33.06,36.45,36.37,36.43
79,Aug 2019,44.4,40.91,41.6,39.38
80,Sep 2019,30.01,26.81,26.26,25.65
81,Oct 2019,34.16,32.78,32.45,31.91
82,Nov 2019,35.19,33.67,33.45,33.27
83,Dec 2019,36.98,35.25,35.04,34.37
84,Jan 2020,39.32,39.05,37.98,37.57
85,Feb 2020,39.29,39.03,38.14,37.68
86,Mar 2020,38.73,36.16,36.23,34.36
87,Apr 2020,36.8,34.37,34.42,32.57
88,May 2020,38.58,36.08,35.73,34.94
89,Jun 2020,40.73,38.69,37.86,38.54
90,Jul 2020,47.84,47.01,46.76,47.49
91,Aug 2020,47.5,46.85,46.66,47.41
