,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 06/02/2016,,,,
6,As Of : 6/2/2016,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jun 2016,26.62,24.18,25.25,24.06
9,Jul 2016,41.73,39.76,40.99,41.02
10,Aug 2016,69.68,67.28,68.67,68.58
11,Sep 2016,33.13,30.17,31.25,30.31
12,Oct 2016,29.14,26.36,27.8,26.13
13,Nov 2016,28.42,26.62,27.61,26.19
14,Dec 2016,27.84,27.75,28.61,27.43
15,Jan 2017,32.17,32.04,33.04,31.43
16,Feb 2017,32.14,32.01,33.01,31.4
17,Mar 2017,34.32,31.32,32.18,29.74
18,Apr 2017,35.68,32.15,33.65,30.64
19,May 2017,33.5,29.75,31.33,28.9
20,Jun 2017,39.03,35.44,37.4,35.32
21,Jul 2017,51.01,48.14,49.38,48.45
22,Aug 2017,77.95,75.89,77.28,76.23
23,Sep 2017,36.29,33.19,34.4,33.05
24,Oct 2017,32.99,29.45,30.97,28.16
25,Nov 2017,31.2,29.06,30.15,27.73
26,Dec 2017,30.04,29.29,30.11,27.9
27,Jan 2018,33.69,34.13,34.98,33.49
28,Feb 2018,33.37,33.81,34.64,33.17
29,Mar 2018,34.9,32.37,33.56,30.72
30,Apr 2018,35.5,32.51,33.77,31.02
31,May 2018,32.47,29.21,30.13,28.37
32,Jun 2018,39.14,36.04,37.6,35.92
33,Jul 2018,52.1,49.75,51.04,50.05
34,Aug 2018,79.97,78.42,79.87,78.75
35,Sep 2018,37.16,33.74,35.72,33.59
36,Oct 2018,32.22,29.89,31.62,28.59
37,Nov 2018,29.63,28.65,30.04,27.34
38,Dec 2018,28.35,28.6,29.25,27.22
39,Jan 2019,32.58,34.28,33.93,33.64
40,Feb 2019,32.27,33.95,33.61,33.32
41,Mar 2019,33.59,32.16,32.16,30.52
42,Apr 2019,34.86,32.78,32.77,31.27
43,May 2019,32.84,30.87,30.86,30.01
44,Jun 2019,39.12,36.6,37.04,36.48
45,Jul 2019,54.77,52.34,52.82,52.65
46,Aug 2019,83.73,83.22,83.71,83.55
47,Sep 2019,36.61,33.98,34.44,33.82
48,Oct 2019,32.6,30.33,31.1,29.02
49,Nov 2019,30.16,29.28,29.27,27.94
50,Dec 2019,28.12,28.74,28.23,27.34
51,Jan 2020,34.04,34.38,34.03,33.63
52,Feb 2020,33.74,34.07,33.73,33.33
53,Mar 2020,34.73,32.11,32.11,30.55
54,Apr 2020,35.76,32.94,32.93,31.68
55,May 2020,33.91,31.1,31.09,29.98
56,Jun 2020,40.2,37.27,37.72,36.9
57,Jul 2020,54.67,53.26,53.74,53.82
58,Aug 2020,86.81,85.14,85.64,85.71
59,Sep 2020,37.3,34.36,34.83,33.98
60,Oct 2020,33.35,30.55,31.34,28.73
61,Nov 2020,31.58,29.43,29.43,27.56
62,Dec 2020,28.79,28.73,28.21,26.6
63,Jan 2021,34.86,35.21,34.85,35.21
64,Feb 2021,34.66,35,34.65,35.01
65,Mar 2021,35.44,32.72,32.72,31.87
66,Apr 2021,36.96,34.01,34.01,33.39
67,May 2021,35.03,32.09,32.08,31.61
68,Jun 2021,41.76,38.68,39.16,39
69,Jul 2021,57.32,55.84,56.35,57.15
70,Aug 2021,90.88,89.12,89.65,90.43
71,Sep 2021,38.64,35.55,36.05,35.88
72,Oct 2021,34.4,31.46,32.29,30.28
73,Nov 2021,32.84,30.89,30.6,28.66
74,Dec 2021,29.87,30.09,29.27,27.59
75,Jan 2022,36.44,36.8,36.43,36.81
76,Feb 2022,36.21,36.58,36.2,36.58
77,Mar 2022,37.04,34.2,34.2,33.31
78,Apr 2022,38.81,35.72,35.71,35.06
79,May 2022,36.78,33.68,33.67,33.19
80,Jun 2022,43.82,40.59,41.09,40.93
81,Jul 2022,60.13,58.58,59.11,59.95
82,Aug 2022,95.38,93.53,94.09,94.91
83,Sep 2022,40.56,37.32,37.84,37.66
84,Oct 2022,36.15,33.06,33.93,31.82
85,Nov 2022,34.46,32.42,32.12,30.08
86,Dec 2022,31.29,31.51,30.66,28.9
87,Jan 2023,38.24,38.63,38.24,38.64
88,Feb 2023,38.02,38.41,38.02,38.42
89,Mar 2023,38.92,35.93,35.94,35
90,Apr 2023,40.95,37.69,37.68,37
91,May 2023,38.77,35.52,35.5,34.99
