,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 09/19/2014,,,,
6,As Of : 9/19/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Sep 2014,29.94,30.15,29.12,29.25
9,Oct 2014,28.07,27.02,27.22,26.7
10,Nov 2014,28.17,27.58,27.7,27.09
11,Dec 2014,27.94,28.09,27.94,27.57
12,Jan 2015,31.5,31.87,31.53,31.3
13,Feb 2015,31.63,31.76,31.66,31.43
14,Mar 2015,30.53,30.38,29.91,27.73
15,Apr 2015,31.67,29.39,30.94,28.65
16,May 2015,29.47,28.29,28.77,27.04
17,Jun 2015,30.26,29.73,29.78,29.14
18,Jul 2015,32.88,31.33,32.74,32.98
19,Aug 2015,33.06,35.05,32.93,33.17
20,Sep 2015,29.85,29.16,29.06,28.61
21,Oct 2015,29.01,28.06,28.16,27.25
22,Nov 2015,29.37,28.24,28.53,27.6
23,Dec 2015,29.48,29.45,28.7,27.76
24,Jan 2016,32.76,33.14,32.79,32.54
25,Feb 2016,32.83,32.96,32.86,32.61
26,Mar 2016,31.66,31.5,31.01,28.75
27,Apr 2016,32.79,30.44,32.04,29.67
28,May 2016,30.68,29.46,29.95,28.15
29,Jun 2016,31.5,30.95,31.01,30.33
30,Jul 2016,34.19,32.57,34.04,34.29
31,Aug 2016,34.35,36.42,34.22,34.47
32,Sep 2016,31.03,30.31,30.2,29.74
33,Oct 2016,30.1,29.11,29.22,28.27
34,Nov 2016,30.38,29.21,29.51,28.55
35,Dec 2016,30.61,30.58,29.8,28.83
36,Jan 2017,34.13,34.53,34.16,33.91
37,Feb 2017,34.19,34.33,34.23,33.97
38,Mar 2017,33,32.84,32.33,29.97
39,Apr 2017,34.01,31.57,33.24,30.78
40,May 2017,31.86,30.59,31.1,29.24
41,Jun 2017,32.73,32.16,32.21,31.52
42,Jul 2017,35.59,33.91,35.44,35.69
43,Aug 2017,35.79,37.94,35.65,35.91
44,Sep 2017,32.36,31.61,31.5,31.02
45,Oct 2017,31.34,30.31,30.43,29.44
46,Nov 2017,31.58,30.36,30.67,29.67
47,Dec 2017,31.74,31.71,30.91,29.9
48,Jan 2018,35.29,35.7,35.33,35.06
49,Feb 2018,35.36,35.5,35.39,35.13
50,Mar 2018,34.13,33.96,33.43,30.99
51,Apr 2018,34.67,32.19,33.88,31.37
52,May 2018,32.5,31.21,31.74,29.83
53,Jun 2018,33.37,32.79,32.85,32.14
54,Jul 2018,36.25,34.54,36.09,36.36
55,Aug 2018,36.45,38.64,36.31,36.57
56,Sep 2018,32.99,32.22,32.11,31.62
57,Oct 2018,31.96,30.91,31.03,30.02
58,Nov 2018,32.2,30.96,31.27,30.26
59,Dec 2018,32.34,32.31,31.49,30.46
60,Jan 2019,35.87,36.28,35.9,35.63
61,Feb 2019,35.93,36.08,35.97,35.7
62,Mar 2019,34.69,34.53,33.99,31.51
63,Apr 2019,35.28,32.75,34.48,31.92
64,May 2019,33.09,31.77,32.31,30.37
65,Jun 2019,33.99,33.4,33.45,32.73
66,Jul 2019,36.93,35.18,36.77,37.04
67,Aug 2019,37.14,39.37,37,37.26
68,Sep 2019,33.63,32.84,32.73,32.23
69,Oct 2019,32.61,31.54,31.66,30.63
70,Nov 2019,32.9,31.63,31.95,30.92
71,Dec 2019,33.13,33.09,32.25,31.2
72,Jan 2020,36.7,37.12,36.73,36.46
73,Feb 2020,36.77,36.92,36.8,36.53
74,Mar 2020,35.51,35.34,34.79,32.25
75,Apr 2020,36.26,33.66,35.43,32.81
76,May 2020,34.03,32.67,33.22,31.23
77,Jun 2020,34.94,34.33,34.39,33.64
78,Jul 2020,37.94,36.15,37.78,38.05
79,Aug 2020,38.26,40.56,38.11,38.39
80,Sep 2020,34.64,33.83,33.72,33.2
81,Oct 2020,33.61,32.51,32.64,31.58
82,Nov 2020,33.87,32.56,32.9,31.83
83,Dec 2020,34.04,34,33.14,32.06
84,Jan 2021,37.63,38.06,37.66,37.38
85,Feb 2021,37.69,37.84,37.72,37.44
86,Mar 2021,36.37,36.2,35.63,33.03
87,Apr 2021,37.08,34.42,36.23,33.55
88,May 2021,34.84,33.45,34.02,31.97
89,Jun 2021,35.77,35.15,35.21,34.45
90,Jul 2021,38.87,37.04,38.71,38.99
91,Aug 2021,39.23,41.59,39.08,39.36
