,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 03/05/2015,,,,
6,As Of : 3/5/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Mar 2015,36.67,37.44,38.01,36.72
9,Apr 2015,33.35,30.15,32.39,29.04
10,May 2015,32.13,28.94,30.61,28.12
11,Jun 2015,40.14,36.95,38.5,37.16
12,Jul 2015,46.59,45.32,45.73,46.37
13,Aug 2015,60.63,58.96,59.5,60.19
14,Sep 2015,35.59,32.66,33.82,33.32
15,Oct 2015,32.41,29.4,29.2,27.33
16,Nov 2015,29.98,28.63,28.42,26.54
17,Dec 2015,29.19,29.14,28.92,26.98
18,Jan 2016,32.51,32.29,33.15,31.18
19,Feb 2016,32.55,32.33,33.21,31.45
20,Mar 2016,36.01,32.55,33.41,30.6
21,Apr 2016,36.62,32.97,33.98,30.95
22,May 2016,34.94,30.69,31.71,29.22
23,Jun 2016,42.45,38.98,39.4,38.38
24,Jul 2016,47.99,46.15,46.55,47.98
25,Aug 2016,66.29,64.64,64.85,66.47
26,Sep 2016,38.45,34.98,35.19,35.19
27,Oct 2016,33.78,31.51,29.93,30.46
28,Nov 2016,32.3,30.22,30.92,29.37
29,Dec 2016,33.72,31.8,32.49,30.91
30,Jan 2017,34.05,35.15,35.12,32.71
31,Feb 2017,34.15,35.24,35.22,33.04
32,Mar 2017,37.69,34.87,36.9,32.22
33,Apr 2017,37.91,34.92,36.9,32.19
34,May 2017,37.34,32.78,34.95,32.62
35,Jun 2017,45.17,42.09,43.19,41.06
36,Jul 2017,53.77,48.18,51.23,53.73
37,Aug 2017,66.41,67.61,66.53,66.6
38,Sep 2017,41.57,38.06,39.25,38.13
39,Oct 2017,32.85,32.83,35.25,29.34
40,Nov 2017,33.71,31.61,33.46,30.59
41,Dec 2017,34.95,33.04,33.6,31.96
42,Jan 2018,34.9,36.28,36,33.48
43,Feb 2018,34.9,36.28,36,33.75
44,Mar 2018,38.39,35.77,37.58,32.82
45,Apr 2018,37.86,35.13,36.85,32.13
46,May 2018,37.22,32.91,34.85,32.5
47,Jun 2018,44.95,42.18,42.97,40.83
48,Jul 2018,53.41,48.2,50.89,53.33
49,Aug 2018,65.96,67.62,66.08,66.11
50,Sep 2018,41.35,38.11,39.05,37.89
51,Oct 2018,32.66,31.73,35.05,31.76
52,Nov 2018,33.47,30.49,33.23,30.55
53,Dec 2018,34.61,31.88,33.27,31.86
54,Jan 2019,35.11,36.49,36.21,33.39
55,Feb 2019,35.13,36.51,36.23,33.67
56,Mar 2019,38.67,36.03,37.86,32.76
57,Apr 2019,38.19,35.44,37.17,32.13
58,May 2019,37.51,33.16,35.12,32.47
59,Jun 2019,45.3,42.51,43.31,40.79
60,Jul 2019,53.79,48.54,51.25,53.22
61,Aug 2019,66.54,68.21,66.66,66.1
62,Sep 2019,41.7,38.44,39.38,37.87
63,Oct 2019,32.92,31.99,35.33,31.74
64,Nov 2019,33.85,30.83,33.6,30.62
65,Dec 2019,35.1,32.32,33.74,32.02
66,Jan 2020,35.22,36.61,36.33,33.2
67,Feb 2020,35.24,36.63,36.35,33.48
68,Mar 2020,38.82,36.16,38,32.6
69,Apr 2020,38.48,35.71,37.45,32.09
70,May 2020,37.81,33.43,35.39,32.44
71,Jun 2020,45.59,42.78,43.59,40.7
72,Jul 2020,54.07,48.79,51.52,53.04
73,Aug 2020,66.93,68.61,67.05,65.9
74,Sep 2020,41.95,38.66,39.61,37.77
75,Oct 2020,33.12,32.18,35.54,31.65
76,Nov 2020,34.06,31.03,33.81,30.54
77,Dec 2020,35.33,32.53,33.97,31.95
78,Jan 2021,34.96,36.34,36.06,32.79
79,Feb 2021,35,36.38,36.1,33.09
80,Mar 2021,38.57,35.94,37.76,32.23
81,Apr 2021,38.32,35.56,37.3,31.8
82,May 2021,37.66,33.3,35.26,32.15
83,Jun 2021,45.42,42.62,43.42,40.33
84,Jul 2021,53.94,48.68,51.4,52.66
85,Aug 2021,66.94,68.62,67.06,65.59
86,Sep 2021,42.02,38.73,39.67,37.63
87,Oct 2021,33.27,32.32,35.7,31.63
88,Nov 2021,34.19,31.14,33.93,30.51
89,Dec 2021,35.4,32.6,34.04,31.86
90,Jan 2022,36.04,36.22,37.2,32.42
91,Feb 2022,36.06,36.23,37.22,32.69
