,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 07/19/2016,,,,
6,As Of : 7/19/2016,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Jul 2016,45.89,43.55,45.02,45.07
9,Aug 2016,77.79,75.19,76.7,76.64
10,Sep 2016,33.43,30.34,31.47,30.51
11,Oct 2016,29.72,26.85,28.34,26.63
12,Nov 2016,28.99,27.15,28.17,26.72
13,Dec 2016,28.06,27.97,28.85,27.65
14,Jan 2017,32.14,32,33.03,31.37
15,Feb 2017,32.04,31.91,32.93,31.28
16,Mar 2017,34.48,31.42,32.29,29.8
17,Apr 2017,35.21,31.62,33.15,30.08
18,May 2017,33.46,29.63,31.25,28.76
19,Jun 2017,38.76,35.1,37.1,34.98
20,Jul 2017,50.08,47.18,48.43,47.49
21,Aug 2017,81.24,79.15,80.56,79.48
22,Sep 2017,35.85,32.73,33.94,32.58
23,Oct 2017,33.49,29.93,31.46,28.64
24,Nov 2017,30.92,28.79,29.88,27.48
25,Dec 2017,29.3,28.57,29.38,27.2
26,Jan 2018,32.53,32.97,33.81,32.67
27,Feb 2018,32.17,32.6,33.42,32.3
28,Mar 2018,33.72,31.23,32.39,29.94
29,Apr 2018,33.6,30.68,31.91,29.51
30,May 2018,30.76,27.59,28.5,27.05
31,Jun 2018,35.84,32.85,34.36,33.02
32,Jul 2018,51.77,49.52,50.76,50.09
33,Aug 2018,80.36,78.89,80.27,79.49
34,Sep 2018,34.7,31.46,33.32,31.6
35,Oct 2018,31.04,28.81,30.46,27.89
36,Nov 2018,28.45,27.5,28.83,26.55
37,Dec 2018,26.67,26.92,27.54,25.93
38,Jan 2019,32.05,32.64,32.32,32.03
39,Feb 2019,31.75,32.34,32.02,31.73
40,Mar 2019,32.28,30.54,30.54,28.98
41,Apr 2019,31.97,29.56,29.56,28.11
42,May 2019,30.04,27.96,27.96,27.14
43,Jun 2019,36.16,33.2,33.63,33.08
44,Jul 2019,51.75,50.54,50.98,50.83
45,Aug 2019,88.33,87.09,87.52,87.4
46,Sep 2019,34.63,31.72,32.16,31.58
47,Oct 2019,31.46,29.27,30,28.04
48,Nov 2019,28.7,27.74,27.74,26.48
49,Dec 2019,26.68,26.88,26.41,25.57
50,Jan 2020,32.46,33.04,32.72,32.33
51,Feb 2020,32.16,32.74,32.42,32.03
52,Mar 2020,33.11,30.87,30.87,29.38
53,Apr 2020,32.38,29.93,29.93,28.72
54,May 2020,30.85,28.4,28.4,27.34
55,Jun 2020,36.57,34.01,34.45,33.66
56,Jul 2020,54.23,53.11,53.55,53.64
57,Aug 2020,91.31,89.97,90.41,90.5
58,Sep 2020,35.11,32.55,32.99,32.19
59,Oct 2020,32.39,29.97,30.72,28.25
60,Nov 2020,30.17,28.38,28.38,26.63
61,Dec 2020,27.17,27.38,26.9,25.38
62,Jan 2021,33.47,33.8,33.47,33.8
63,Feb 2021,33.17,33.5,33.17,33.5
64,Mar 2021,34.01,31.43,31.43,30.61
65,Apr 2021,33.6,30.8,30.8,30.2
66,May 2021,32.03,29.23,29.23,28.78
67,Jun 2021,38.14,35.22,35.68,35.52
68,Jul 2021,55.14,53.72,54.18,54.95
69,Aug 2021,93.98,92.34,92.8,93.58
70,Sep 2021,36.42,33.5,33.96,33.81
71,Oct 2021,33.44,30.66,31.44,29.56
72,Nov 2021,31.19,29.06,29.06,27.94
73,Dec 2021,27.81,27.76,27.25,26.41
74,Jan 2022,34.89,35.24,34.89,35.24
75,Feb 2022,34.64,34.99,34.64,34.98
76,Mar 2022,35.57,32.87,32.87,32.02
77,Apr 2022,35.39,32.44,32.44,31.81
78,May 2022,33.74,30.79,30.79,30.31
79,Jun 2022,40.15,37.08,37.56,37.4
80,Jul 2022,58.03,56.54,57.02,57.83
81,Aug 2022,98.95,97.22,97.7,98.52
82,Sep 2022,38.39,35.31,35.8,35.63
83,Oct 2022,35.29,32.36,33.19,31.2
84,Nov 2022,32.88,30.64,30.64,29.45
85,Dec 2022,29.24,29.18,28.65,27.77
86,Jan 2023,36.57,36.93,36.57,36.93
87,Feb 2023,36.32,36.68,36.32,36.68
88,Mar 2023,37.33,34.5,34.5,33.6
89,Apr 2023,37.28,34.18,34.18,33.5
90,May 2023,35.54,32.43,32.43,31.93
91,Jun 2023,42.28,39.04,39.55,39.38
