,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Power Forwards & Futures (Data),,,,,,,,,,,
1,Source: OTC Global Holdings,,,,,,,,,,,
2,Region: ERCOT,,,,,,,,,,,
3,Forward Term: Monthly,,,,,,,,,,,
4,Peak: Off Peak,,,,,,,,,,,
5,As Of: 03/12/2018,,,,,,,,,,,
6,As Of : 3/12/2018,,,,,,,,,,,
7,Term,AEN,CPS,DC_E,DC_N,DC_R,Houston Zone,LCRA,North Zone,OKLA,South Zone,West Zone
8,Mar 2018,20.5499,21.8939,20.7539,19.3479,21.916,21.15,20.4389,18.49,17.85,18.9,15.82
9,Apr 2018,19.5853,19.3656,19.4165,18.6213,19.4632,21.0485,19.447,18.4861,16.4463,19.1978,16.0965
10,May 2018,22.3218,22.0732,22.1828,21.1902,22.3096,22.7633,22.198,20.2769,19.1656,20.9264,18.0949
11,Jun 2018,25.117,25.0845,25.0713,23.9759,25.5105,25.9345,25.0389,23.4495,23.5753,23.9871,22.0194
12,Jul 2018,31.4275,32.0813,32.0813,30.9581,32.2364,31.7579,31.39,30.1361,30.6611,30.1766,29.7813
13,Aug 2018,33.3107,33.103,33.0878,31.956,34.3118,32.8902,33.2793,31.4007,31.6935,31.654,30.6002
14,Sep 2018,25.8311,25.743,25.7217,24.5902,27.0214,26.1148,25.8048,23.8862,24.3258,24.5244,22.6503
15,Oct 2018,19.2295,19.1059,19.0866,17.943,20.5463,20.2687,19.194,18.6391,17.7465,18.9215,16.2676
16,Nov 2018,20.2306,20.0485,20.0202,18.8749,21.6874,19.657,20.1962,18.611,18.7596,18.8173,16.3386
17,Dec 2018,21.5282,21.2846,21.2583,20.1538,23.0501,20.1609,21.4968,19.696,20.0568,19.6252,17.6748
18,Jan 2019,23.9237,23.4973,23.4994,22.3082,25.5381,22.186,23.8883,22.5396,22.383,22.9336,21.4182
19,Feb 2019,23.5288,23.1766,23.2099,21.8603,25.3145,21.8845,23.5278,22.2075,22.1166,22.6819,21.1779
20,Mar 2019,22.1778,21.9974,22.0619,20.6319,24.0813,21.4744,22.1727,21.0209,21.0098,21.7364,18.9752
21,Apr 2019,18.6304,20.8936,18.4698,17.7134,18.5143,21.4643,18.4988,19.9117,20.074,21.3332,18.4296
22,May 2019,20.7556,20.8613,20.6263,19.7034,20.7443,21.7832,20.6405,19.8688,20.2013,21.3096,18.6396
23,Jun 2019,23.201,22.3737,23.1589,22.147,23.5645,23.3747,23.1289,21.3706,21.9003,22.8511,21.0786
24,Jul 2019,28.8559,26.0485,29.4562,28.4249,29.5986,26.1029,28.8214,25.0664,25.6249,26.0928,25.9519
25,Aug 2019,30.5251,27.0244,30.3208,29.2836,31.4425,26.958,30.4963,26.0326,26.5888,27.3402,26.5355
26,Sep 2019,23.7046,22.4935,23.6042,22.5658,24.7969,23.2469,23.6804,21.4966,22.0459,23.1162,21.4162
27,Oct 2019,17.7481,19.8669,17.6163,16.5608,18.9635,20.1375,17.7154,18.9002,19.4434,20.067,17.5423
28,Nov 2019,18.7088,19.6123,18.5142,17.4551,20.0561,19.5008,18.677,18.7473,19.3079,19.9127,17.5517
29,Dec 2019,20.0597,20.7359,19.8082,18.779,21.4778,20.0686,20.0305,19.8278,20.3656,20.8413,19.0251
30,Jan 2020,22.9222,23.3315,22.5156,21.3744,24.4691,22.2085,22.8883,22.6998,22.9254,22.4892,20.6243
31,Feb 2020,22.6094,23.0289,22.3029,21.006,24.3253,21.9438,22.6084,22.4047,22.6221,22.2544,20.4307
32,Mar 2020,21.3324,21.852,21.2209,19.8455,23.1634,21.5343,21.3275,21.2136,21.4331,21.3139,18.2676
33,Apr 2020,17.8729,19.7105,17.7189,16.9932,17.7615,20.5535,17.7467,19.1118,19.28,19.9528,16.7291
34,May 2020,20.0404,19.3203,19.9156,19.0245,20.0295,20.4836,19.9293,18.6715,18.8457,19.5325,16.529
35,Jun 2020,22.4075,20.2541,22.3667,21.3895,22.7585,21.5946,22.3378,19.6825,19.7736,20.5635,18.411
36,Jul 2020,27.8664,24.1483,28.4461,27.4503,28.5837,24.4476,27.8332,23.5166,23.6377,23.8669,23.2963
37,Aug 2020,29.4466,25.1163,29.2495,28.249,30.3316,25.2785,29.4188,24.4476,24.5837,25.0683,23.8069
38,Sep 2020,22.9244,20.8826,22.8273,21.8231,23.9807,21.9148,22.901,20.2429,20.343,21.254,19.1617
39,Oct 2020,17.1747,19.0493,17.0471,16.0257,18.3508,19.5319,17.143,18.3906,18.4867,19.0113,16.118
40,Nov 2020,18.1522,19.121,17.16,16.3274,19.4594,19.0409,18.1214,18.4102,18.5083,19.0209,16.2878
41,Dec 2020,18.8861,20.4282,18.1316,17.288,21.0128,19.8006,19.0926,19.6804,19.7895,20.1209,17.9286
42,Jan 2021,21.5699,22.4693,21.1873,20.1133,23.0255,20.8207,21.538,21.2411,21.7907,20.9508,19.0689
43,Feb 2021,21.3097,22.0821,21.0208,19.7985,22.927,20.4605,21.3088,20.8509,21.3584,20.6407,18.7788
44,Mar 2021,20.2829,21.464,20.1769,18.8691,22.0238,20.6512,20.2783,20.2307,20.6361,20.2808,17.1676
45,Apr 2021,17.1999,19.8463,17.0517,16.3534,17.0928,20.1126,17.0785,18.5308,18.8792,19.3518,16.048
46,May 2021,19.3249,19.466,19.2045,18.3452,19.3143,20.0727,19.2177,18.1005,18.3087,18.9414,15.868
47,Jun 2021,21.5795,20.3759,21.5402,20.5991,21.9176,20.9936,21.5124,18.9212,19.0834,19.7722,17.5797
48,Jul 2021,26.8023,24.1128,27.3599,26.4021,27.4922,23.6463,26.7704,22.5751,22.7383,22.8855,22.3449
49,Aug 2021,28.406,25.1168,28.2159,27.2508,29.2597,24.5372,28.3792,23.5661,23.7313,24.1568,22.8954
50,Sep 2021,22.1317,21.1455,22.038,21.0685,23.1515,21.4238,22.1091,19.5918,19.7299,20.5829,18.4505
51,Oct 2021,16.5655,19.3212,16.4425,15.4573,17.6999,19.0409,16.535,17.7695,17.8827,18.3602,15.3869
52,Nov 2021,15.9996,19.4509,15.3683,14.6226,18.7964,18.56,16.1515,17.8192,17.9463,18.4098,15.5968
53,Dec 2021,16.8285,20.6181,16.1562,15.4044,20.1939,19.1496,17.0124,18.9494,19.1106,19.3498,17.0875
54,Jan 2022,21.4028,22.6343,21.0232,19.9576,22.8471,20.4001,21.3712,21.231,21.0928,20.8706,18.9187
55,Feb 2022,21.1387,22.2247,20.8521,19.6396,22.743,19.8932,21.1378,20.7437,20.5316,20.5236,18.5823
56,Mar 2022,20.1573,21.5106,20.0519,18.7523,21.8874,20.2437,20.1527,20.2237,19.9655,20.2537,17.0815
57,Apr 2022,17.1326,19.7686,16.9849,16.2894,17.0259,19.6626,17.0116,18.4631,18.8053,19.2528,15.884
58,May 2022,19.2505,19.3911,19.1306,18.2746,19.24,19.6426,19.1437,18.0432,18.2383,18.8629,15.7241
59,Jun 2022,21.5104,20.3107,21.4713,20.5332,21.8475,20.5523,21.4435,18.8729,19.0224,19.7026,17.4535
60,Jul 2022,26.7335,24.0509,27.2896,26.3343,27.4216,23.2214,26.7016,22.5617,22.6799,22.8416,22.2418
61,Aug 2022,28.4147,25.1246,28.2246,27.2591,29.2687,23.9512,28.3879,23.4214,23.7386,23.9812,22.6517
62,Sep 2022,22.1876,21.1989,22.0937,21.1218,23.21,21.0123,22.165,19.5728,19.7798,20.5625,18.3433
63,Oct 2022,16.6047,19.367,16.4814,15.4939,17.7418,18.6732,16.5741,17.7635,17.925,18.3433,15.3144
64,Nov 2022,15.5598,19.5175,14.9458,14.2206,18.8608,18.1871,15.7075,17.7974,18.0078,18.387,15.509
65,Dec 2022,16.363,20.6851,15.7092,14.9783,20.2596,18.7873,16.5418,18.9772,19.1727,19.3569,17.0285
66,Jan 2023,21.5875,22.8297,21.2046,20.1298,23.0443,20.5762,21.5556,21.2462,21.2749,20.9364,18.9377
67,Feb 2023,21.3241,22.4196,21.035,19.8118,22.9424,20.0676,21.3231,20.8863,20.7117,20.6465,18.6877
68,Mar 2023,20.3414,21.7071,20.2352,18.9236,22.0874,20.4287,20.3368,20.2864,20.1479,20.3264,17.0886
69,Apr 2023,17.2111,19.8592,17.0627,16.364,17.1038,19.7527,17.0895,18.4229,18.8915,19.2317,15.7868
70,May 2023,19.3332,19.4744,19.2127,18.3531,19.3226,19.7269,19.2259,18.0233,18.3166,18.8621,15.6568
71,Jun 2023,21.6002,20.3955,21.5609,20.6189,21.9386,20.6381,21.533,18.8823,19.1018,19.7211,17.4344
72,Jul 2023,26.8416,24.1482,27.4,26.4408,27.5325,23.3154,26.8096,22.7869,22.7716,23.0765,22.4674
73,Aug 2023,28.5787,25.2695,28.3874,27.4164,29.4376,24.0894,28.5517,23.7458,23.8756,24.325,22.9669
74,Sep 2023,22.3236,21.3288,22.229,21.2512,23.3522,21.141,22.3008,19.7316,19.9009,20.7302,18.4734
75,Oct 2023,16.716,19.4968,16.5919,15.5978,17.8607,18.7984,16.6852,17.9244,18.0451,18.5136,15.428
76,Nov 2023,15.9642,19.6552,15.3343,14.5903,18.9939,18.3154,16.1158,18.0149,18.1348,18.6141,15.6881
77,Dec 2023,16.7702,20.8086,16.1002,15.3511,20.3805,18.8995,16.9535,19.2045,19.2872,19.584,17.2171
78,Jan 2024,21.6282,22.8727,21.2446,20.1678,23.0878,20.615,21.5962,21.123,21.315,20.8633,18.8159
79,Feb 2024,21.346,22.4427,21.0566,19.8322,22.966,20.0883,21.3451,20.8431,20.733,20.5834,18.606
80,Mar 2024,20.3815,21.7498,20.275,18.9609,22.1309,20.4689,20.3769,20.2034,20.1876,20.2533,16.9477
81,Apr 2024,17.2514,19.9057,17.1027,16.4023,17.1439,19.799,17.1296,18.4233,18.9357,19.2521,15.7272
82,May 2024,19.3663,19.5077,19.2456,18.3845,19.3557,19.7607,19.2588,17.9338,18.3479,18.7926,15.5173
83,Jun 2024,21.65,20.4425,21.6106,20.6664,21.9892,20.6857,21.5827,18.8827,19.1458,19.7315,17.4048
84,Jul 2024,26.9188,24.2176,27.4788,26.5168,27.6117,23.3824,26.8867,22.9672,22.8371,23.2667,22.6476
85,Aug 2024,28.6572,25.339,28.4655,27.4918,29.5185,24.1556,28.6302,23.8761,23.9412,24.4753,23.0872
86,Sep 2024,22.4005,21.4023,22.3057,21.3244,23.4327,21.2139,22.3777,19.8319,19.9696,20.8405,18.5437
87,Oct 2024,16.7827,19.5746,16.6581,15.66,17.932,18.8734,16.7518,18.0547,18.1172,18.6538,15.5082
88,Nov 2024,16.3374,19.7397,15.6928,14.9313,19.0755,18.3942,16.4925,18.235,18.2128,18.8442,15.8683
89,Dec 2024,17.1656,20.9022,16.4798,15.713,20.4721,18.9844,17.3532,19.4246,19.3738,19.8041,17.3973
90,Jan 2025,22.0083,23.2747,21.6179,20.5221,23.4935,20.9772,21.9757,21.4941,21.6895,21.2299,19.1465
91,Feb 2025,21.7244,22.8405,21.4299,20.1837,23.3731,20.4444,21.7234,21.2125,21.1005,20.9483,18.9358
92,Mar 2025,20.7499,22.143,20.6414,19.3036,22.5309,20.8388,20.7452,20.5686,20.5525,20.6194,17.254
93,Apr 2025,17.6133,20.3233,17.4615,16.7464,17.5035,20.2143,17.4889,18.8098,19.3329,19.6559,16.0571
94,May 2025,19.7755,19.9199,19.6523,18.773,19.7647,20.1782,19.6658,18.3127,18.7356,19.1896,15.8452
95,Jun 2025,22.0952,20.8628,22.055,21.0914,22.4414,21.111,22.0265,19.271,19.5395,20.1372,17.7627
96,Jul 2025,27.457,24.7018,28.0282,27.047,28.1637,23.8499,27.4242,23.4263,23.2937,23.7319,23.1004
97,Aug 2025,29.2458,25.8594,29.0501,28.0564,30.1247,24.6517,29.2182,24.3665,24.4329,24.978,23.5614
98,Sep 2025,22.8679,21.8488,22.771,21.7693,23.9216,21.6565,22.8446,20.2456,20.3862,21.2753,18.9306
99,Oct 2025,17.1292,19.9787,17.002,15.9833,18.3022,19.263,17.0976,18.4274,18.4912,19.0389,15.8284
100,Nov 2025,16.6668,20.1378,16.0092,15.2324,19.4602,18.7651,16.8251,18.6027,18.58,19.2242,16.1882
101,Dec 2025,17.4955,21.3039,16.7965,16.015,20.8656,19.3493,17.6867,19.798,19.7462,20.1847,17.7316
102,Jan 2026,22.416,23.7058,22.0184,20.9023,23.9287,21.3658,22.3828,21.8923,22.0913,21.6232,19.5012
103,Feb 2026,22.1234,23.26,21.8234,20.5544,23.8024,20.8199,22.1224,21.6021,21.488,21.333,19.2835
104,Mar 2026,21.1383,22.5575,21.0279,19.665,22.9527,21.229,21.1335,20.9536,20.9373,21.0054,17.577
105,Apr 2026,17.9627,20.7264,17.8079,17.0786,17.8508,20.6153,17.8358,19.1829,19.7164,20.0459,16.3756
106,May 2026,20.1564,20.3037,20.0309,19.1346,20.1454,20.567,20.0446,18.6655,19.0966,19.5593,16.1505
107,Jun 2026,22.5325,21.2758,22.4916,21.5089,22.8856,21.5289,22.4625,19.6525,19.9263,20.5358,18.1143
108,Jul 2026,28.0144,25.2033,28.5972,27.5961,28.7355,24.3341,27.981,23.9019,23.7666,24.2137,23.5694
109,Aug 2026,29.875,26.4157,29.675,28.66,30.7728,25.1821,29.8468,24.8907,24.9585,25.5153,24.0683
