,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 11/10/2015,,,,
6,As Of : 11/10/2015,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Nov 2015,19.21,18.86,18.73,17.75
9,Dec 2015,17.47,17.18,16.76,15.73
10,Jan 2016,19.6,19.89,19.9,18.89
11,Feb 2016,20,20.06,20.3,19.28
12,Mar 2016,20.33,19.24,19.1,16.3
13,Apr 2016,21.53,19.4,21.34,17.41
14,May 2016,20.4,19.03,19.86,16.81
15,Jun 2016,20.58,19.81,20.21,18.54
16,Jul 2016,23.25,22.31,24.1,23.2
17,Aug 2016,22.08,23.13,21.32,21.93
18,Sep 2016,21.44,20.33,20.57,19.2
19,Oct 2016,20.7,19.46,19.92,17.54
20,Nov 2016,20.88,19.57,20.21,17.72
21,Dec 2016,20.85,20.66,20.24,17.78
22,Jan 2017,23.46,23.11,23.16,21.73
23,Feb 2017,23.42,23.14,22.94,21.75
24,Mar 2017,24.62,21.65,22.66,18.65
25,Apr 2017,24.19,21.47,22.04,18.46
26,May 2017,22.39,20.19,21.15,17.86
27,Jun 2017,23.67,18.56,22.95,21.36
28,Jul 2017,24.81,25,24.5,23.43
29,Aug 2017,24.9,25.1,24.31,23.46
30,Sep 2017,23.55,22.68,21.91,20.17
31,Oct 2017,23.17,22.13,21.74,19.07
32,Nov 2017,23.41,22.3,21.61,19.24
33,Dec 2017,23.35,22.49,22.75,19.39
34,Jan 2018,25.13,24.87,24.8,22.81
35,Feb 2018,25.03,24.84,24.52,22.78
36,Mar 2018,26.23,23.2,24.15,19.49
37,Apr 2018,24.92,22.23,22.71,18.62
38,May 2018,23.06,20.88,21.79,18.01
39,Jun 2018,24.3,19.14,23.57,21.46
40,Jul 2018,25.38,25.39,25.06,23.29
41,Aug 2018,25.45,25.44,24.84,23.32
42,Sep 2018,24.06,23.06,22.38,20.05
43,Oct 2018,23.69,22.59,22.22,18.98
44,Nov 2018,23.92,22.76,22.08,19.14
45,Dec 2018,23.93,23.01,23.32,19.34
46,Jan 2019,25.65,25.41,25.32,22.59
47,Feb 2019,25.56,25.38,25.04,22.56
48,Mar 2019,26.8,23.69,24.67,19.3
49,Apr 2019,25.6,22.83,23.33,18.54
50,May 2019,23.7,21.46,22.39,17.94
51,Jun 2019,24.97,19.66,24.21,21.38
52,Jul 2019,26.06,26.07,25.73,23.2
53,Aug 2019,26.15,26.14,25.53,23.24
54,Sep 2019,24.73,23.7,23,23.19
55,Oct 2019,24.35,23.23,22.85,18.91
56,Nov 2019,24.58,23.38,22.68,19.05
57,Dec 2019,24.67,23.72,24.04,19.32
58,Jan 2020,25.84,25.58,25.5,22.89
59,Feb 2020,25.73,25.53,25.21,22.85
60,Mar 2020,26.99,23.85,24.84,19.54
61,Apr 2020,25.88,23.09,23.59,18.87
62,May 2020,23.96,21.7,22.64,18.26
63,Jun 2020,25.22,19.86,24.46,21.73
64,Jul 2020,26.29,26.31,25.96,23.55
65,Aug 2020,26.45,26.46,25.82,23.66
66,Sep 2020,25.03,23.99,23.28,23.63
67,Oct 2020,24.67,23.54,23.15,19.29
68,Nov 2020,24.87,23.66,22.96,19.41
69,Dec 2020,24.95,23.99,24.31,19.67
70,Jan 2021,25.51,25.26,25.18,21.77
71,Feb 2021,25.41,25.21,24.89,21.73
72,Mar 2021,26.66,23.56,24.54,18.59
73,Apr 2021,25.68,22.91,23.4,18.03
74,May 2021,23.77,21.53,22.46,17.44
75,Jun 2021,25.01,19.69,24.25,20.75
76,Jul 2021,26.1,26.11,25.77,22.51
77,Aug 2021,26.3,26.3,25.67,22.65
78,Sep 2021,24.89,23.85,23.15,22.63
79,Oct 2021,24.56,23.42,23.04,18.49
80,Nov 2021,24.73,23.53,22.82,18.59
81,Dec 2021,24.75,23.8,24.12,18.8
82,Jan 2022,26.59,25.14,26.25,22.1
83,Feb 2022,26.49,25.09,25.95,22.06
84,Mar 2022,27.81,23.46,25.6,18.9
85,Apr 2022,26.93,22.96,24.54,18.44
86,May 2022,24.93,21.57,23.55,17.83
87,Jun 2022,26.21,19.72,25.42,21.2
88,Jul 2022,27.34,26.14,27,22.99
89,Aug 2022,27.56,26.33,26.9,23.14
90,Sep 2022,26.14,23.94,24.31,19.95
91,Oct 2022,25.8,23.52,24.21,18.94
