,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: Off Peak,,,,
5,As Of: 09/06/2012,,,,
6,As Of : 9/6/2012,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Sep 2012,31.75,32.72,32.72,33.96
9,Oct 2012,29.9,25.95,26.23,25.23
10,Nov 2012,18.1,21.62,21.23,17.06
11,Dec 2012,22.24,23.04,22.71,22.83
12,Jan 2013,23.68,24.08,25.78,20.38
13,Feb 2013,23.84,23.87,18.49,18.9
14,Mar 2013,23.34,21.8,17.45,13.43
15,Apr 2013,24.87,22.21,18.54,14.25
16,May 2013,29.32,26.91,24.3,19.82
17,Jun 2013,37.15,34.36,32.48,25.76
18,Jul 2013,27.31,25.35,23.66,22.85
19,Aug 2013,33.83,32.07,30.37,28.33
20,Sep 2013,31.32,29.96,29.1,28.7
21,Oct 2013,24.39,22.37,22.64,18.58
22,Nov 2013,26.6,28.77,28.35,18.73
23,Dec 2013,30.2,29.55,29.29,25.35
24,Jan 2014,22.34,25.53,27.8,21.65
25,Feb 2014,22.95,25.62,19.81,20.17
26,Mar 2014,20.32,21.75,17.32,13.15
27,Apr 2014,21.22,21.79,18.12,13.85
28,May 2014,25.26,25.96,23.53,19.51
29,Jun 2014,31.18,32.18,30.63,24.69
30,Jul 2014,26.18,27.01,25.28,24.62
31,Aug 2014,31.71,33.31,31.58,29.67
32,Sep 2014,27.39,28.63,27.79,26.82
33,Oct 2014,20.15,20.23,20.42,16.77
34,Nov 2014,21.54,25.16,24.75,16.18
35,Dec 2014,24.21,25.73,25.48,21.69
36,Jan 2015,19.55,24.21,26.35,20.48
37,Feb 2015,19.89,24.19,18.61,19
38,Mar 2015,17.08,19.93,15.87,12.03
39,Apr 2015,17.48,19.61,16.3,12.42
40,May 2015,20.48,23.11,20.98,17.35
41,Jun 2015,25.38,28.89,27.55,22.11
42,Jul 2015,21.43,24.55,22.96,22.52
43,Aug 2015,25.96,30.35,28.75,27.22
44,Sep 2015,24.54,28.68,27.89,26.81
45,Oct 2015,18.43,20.68,20.9,17.11
46,Nov 2015,20.09,26.45,26.02,16.99
47,Dec 2015,22.85,27.25,26.95,22.9
48,Jan 2016,20.75,25.71,27.95,21.75
49,Feb 2016,21.11,25.62,19.73,20.13
50,Mar 2016,18.09,21.12,16.83,12.79
51,Apr 2016,18.51,20.77,17.3,13.17
52,May 2016,21.71,24.47,22.24,18.36
53,Jun 2016,26.88,30.55,29.12,23.36
54,Jul 2016,22.67,25.92,24.27,23.79
55,Aug 2016,27.4,32.01,30.35,28.71
56,Sep 2016,25.86,30.21,29.34,28.23
57,Oct 2016,19.39,21.72,21.94,17.97
58,Nov 2016,21.08,27.73,27.29,17.78
59,Dec 2016,23.92,28.46,28.21,23.89
60,Jan 2017,21.56,26.7,29.08,22.62
61,Feb 2017,21.94,26.67,20.53,20.95
62,Mar 2017,18.85,21.99,17.54,13.29
63,Apr 2017,19.31,21.7,18.05,13.74
64,May 2017,22.64,25.59,23.23,19.2
65,Jun 2017,28.04,31.87,30.41,24.39
66,Jul 2017,23.63,27.05,25.31,24.84
67,Aug 2017,28.56,33.39,31.65,30
68,Sep 2017,26.96,31.48,30.61,29.45
69,Oct 2017,20.22,22.67,22.91,18.75
70,Nov 2017,22.02,28.99,28.53,18.59
71,Dec 2017,25,29.76,29.46,25
72,Jan 2018,22.61,28.02,30.48,23.74
73,Feb 2018,23.03,27.97,21.54,21.99
74,Mar 2018,19.79,23.09,18.41,13.97
75,Apr 2018,20.33,22.83,19,14.48
76,May 2018,23.84,26.92,24.43,20.21
77,Jun 2018,29.52,33.55,31.99,25.69
78,Jul 2018,24.88,28.48,26.65,26.16
79,Aug 2018,30.08,35.15,33.3,31.56
80,Sep 2018,28.4,33.17,32.22,31.01
81,Oct 2018,21.29,23.83,24.1,19.74
82,Nov 2018,23.2,30.49,29.98,19.52
83,Dec 2018,26.31,31.32,30.97,26.29
84,Jan 2019,25.13,30.8,33.01,24.98
85,Feb 2019,25.59,30.72,23.52,23.01
86,Mar 2019,22.01,25.36,20.09,14.57
87,Apr 2019,22.68,25.16,20.84,15.24
88,May 2019,26.51,29.53,26.74,21.63
89,Jun 2019,33.76,38.03,36.04,27.73
90,Jul 2019,31.14,36.38,33.38,36.58
91,Aug 2019,37.41,39.51,38.84,38.21
