,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
0,Power Forwards & Futures (Data),,,,
1,Source: OTC Global Holdings,,,,
2,Region: ERCOT,,,,
3,Forward Term: Monthly,,,,
4,Peak: On Peak,,,,
5,As Of: 10/09/2014,,,,
6,As Of : 10/9/2014,,,,
7,Term,Houston Zone,North Zone,South Zone,West Zone
8,Oct 2014,41.73,40.27,40.29,39.71
9,Nov 2014,37.33,35.56,36.01,34.88
10,Dec 2014,36.25,36.12,36.35,35.43
11,Jan 2015,40.54,40.85,40.39,40.17
12,Feb 2015,40.87,41.19,40.72,40.18
13,Mar 2015,41.65,40.14,41.05,36.74
14,Apr 2015,42.64,39.35,40.17,38.25
15,May 2015,41.02,36.98,37.99,36.17
16,Jun 2015,49.06,46.44,46.85,46.65
17,Jul 2015,60.53,60.28,60.28,61.32
18,Aug 2015,78.74,78.4,78.4,79.62
19,Sep 2015,44.13,41.68,42.29,42.33
20,Oct 2015,38.43,36.56,36.36,34.51
21,Nov 2015,37.84,35.93,35.72,33.86
22,Dec 2015,38.42,36.65,36.43,34.5
23,Jan 2016,42.12,41.9,41.68,40.79
24,Feb 2016,42.33,42.11,41.89,41.22
25,Mar 2016,44.04,40.56,41.44,38.61
26,Apr 2016,44.65,40.98,42,38.95
27,May 2016,42.51,38.22,39.25,36.74
28,Jun 2016,51.35,47.86,48.27,47.25
29,Jul 2016,61.08,59.23,59.64,61.08
30,Aug 2016,84.71,83.05,83.26,84.91
31,Sep 2016,46.47,42.96,43.17,43.17
32,Oct 2016,40.16,37.88,36.28,36.84
33,Nov 2016,38.43,36.33,37.05,35.49
34,Dec 2016,39.83,37.87,38.59,37
35,Jan 2017,41.99,43.12,43.18,40.64
36,Feb 2017,42.02,43.15,43.35,40.91
37,Mar 2017,44.94,42.09,42.93,39.42
38,Apr 2017,45.37,42.34,43.07,39.56
39,May 2017,43.97,39.32,40.32,39.18
40,Jun 2017,52.79,49.66,49.6,48.61
41,Jul 2017,66.44,60.7,61.38,66.41
42,Aug 2017,83.95,85.2,85.76,84.16
43,Sep 2017,48.06,44.49,44.54,44.55
44,Oct 2017,38.92,38.94,37.37,35.39
45,Nov 2017,39.66,37.51,38.12,36.5
46,Dec 2017,41,39.02,39.64,37.95
47,Jan 2018,41.96,43.29,43.14,38.65
48,Feb 2018,42,43.31,43.32,38.88
49,Mar 2018,44.96,42.3,42.95,37.51
50,Apr 2018,45.24,42.44,42.95,37.54
51,May 2018,43.87,39.43,40.23,37.19
52,Jun 2018,52.64,49.78,49.46,46.1
53,Jul 2018,66.17,60.76,61.14,62.92
54,Aug 2018,83.6,85.27,85.41,79.75
55,Sep 2018,47.9,44.55,44.39,42.23
56,Oct 2018,38.81,38.11,37.27,37.16
57,Nov 2018,39.53,36.64,38,35.76
58,Dec 2018,40.82,38.12,39.47,37.19
59,Jan 2019,42.67,43.91,43.88,38.97
60,Feb 2019,42.7,44.15,44.04,39.18
61,Mar 2019,45.68,42.98,43.64,37.78
62,Apr 2019,46,43.15,43.67,37.82
63,May 2019,44.62,40.1,40.92,37.48
64,Jun 2019,53.54,50.62,50.31,46.47
65,Jul 2019,67.29,61.79,62.17,63.42
66,Aug 2019,85.11,86.81,86.94,80.46
67,Sep 2019,48.79,45.38,45.21,42.63
68,Oct 2019,39.56,38.84,37.98,37.54
69,Nov 2019,40.36,37.41,38.79,36.19
70,Dec 2019,41.78,39.02,40.4,37.73
71,Jan 2020,43.07,44.32,44.29,38.99
72,Feb 2020,43.11,44.58,44.46,39.21
73,Mar 2020,46.13,43.41,44.07,37.83
74,Apr 2020,46.39,43.52,44.04,37.83
75,May 2020,45.04,40.48,41.3,37.51
76,Jun 2020,54.03,51.09,50.78,46.5
77,Jul 2020,67.91,62.36,62.75,63.45
78,Aug 2020,86.04,87.75,87.89,80.64
79,Sep 2020,49.32,45.88,45.71,42.73
80,Oct 2020,40.02,39.3,38.43,37.65
81,Nov 2020,40.78,37.79,39.19,36.23
82,Dec 2020,42.12,39.34,40.73,37.7
83,Jan 2021,44.27,44.12,45.53,38.51
84,Feb 2021,44.31,44.13,45.71,38.73
85,Mar 2021,47.41,43.08,45.29,37.35
86,Apr 2021,47.56,43.08,45.15,37.26
87,May 2021,46.17,40.07,42.34,36.95
88,Jun 2021,55.38,50.57,52.05,45.8
89,Jul 2021,69.66,61.77,64.36,62.54
90,Aug 2021,88.32,86.99,90.22,79.54
91,Sep 2021,50.63,45.48,46.92,42.14
