,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Power Forwards & Futures (Data),,,,,,,,,,,
1,Source: OTC Global Holdings,,,,,,,,,,,
2,Region: ERCOT,,,,,,,,,,,
3,Forward Term: Monthly,,,,,,,,,,,
4,Peak: Off Peak,,,,,,,,,,,
5,As Of: 05/15/2017,,,,,,,,,,,
6,As Of : 5/15/2017,,,,,,,,,,,
7,Term,AEN,CPS,DC_E,DC_N,DC_R,Houston Zone,LCRA,North Zone,OKLA,South Zone,West Zone
8,May 2017,22.041,23.073,21.424,20.589,25.089,22.326,22.042,19.616,18.788,21.417,18.112
9,Jun 2017,24.746,25.488,24.577,24.287,24.653,25.494,24.647,22.576,22.643,22.905,21.834
10,Jul 2017,29.737,30.627,29.551,29.259,29.709,27.047,29.628,26.239,29.056,26.284,25.437
11,Aug 2017,30.612,31.52,30.431,30.101,30.606,29.479,30.495,27.67,28.669,27.763,26.971
12,Sep 2017,26.573,26.785,26.404,26.062,26.588,25.925,26.46,23.344,23.266,24.096,21.935
13,Oct 2017,23.414,24.167,23.239,22.894,23.447,24.146,23.301,21.482,20.673,22.02,19.08
14,Nov 2017,23.04,23.776,22.838,22.477,23.002,23.822,22.932,21.471,20.438,21.835,18.914
15,Dec 2017,24.173,24.902,23.9,23.583,24.137,22.867,24.049,21.872,22.151,22.233,19.618
16,Jan 2018,25.375,26.043,25.087,24.741,25.312,23.44,25.231,23.531,23.181,23.688,19.967
17,Feb 2018,25.025,25.695,24.773,24.344,24.962,22.947,24.885,23.289,22.822,23.217,20.408
18,Mar 2018,24.663,25.333,24.475,23.874,24.577,23.665,24.52,21.642,22.449,22.83,19.552
19,Apr 2018,20.355,20.848,20.194,19.426,20.233,22.126,20.222,20.449,17.936,21.083,18.307
20,May 2018,20.309,20.77,20.174,19.214,20.292,20.509,20.189,18.665,17.859,19.465,16.802
21,Jun 2018,21.467,21.552,21.321,21.069,21.381,22.04,21.381,20.096,20.04,20.846,19.321
22,Jul 2018,25.395,24.422,25.237,24.986,25.365,23.595,25.302,23.012,22.997,23.557,21.041
23,Aug 2018,25.983,24.985,25.829,25.548,25.97,24.782,25.883,24.262,23.59,24.913,22.235
24,Sep 2018,22.521,22.314,22.378,22.087,22.527,22.813,22.424,20.733,20.924,21.347,19.469
25,Oct 2018,19.872,18.98,19.725,19.431,19.896,19.715,19.777,18.105,17.644,18.631,15.748
26,Nov 2018,19.63,19.952,19.458,19.149,19.593,19.621,19.537,18.2,18.688,18.6,15.763
27,Dec 2018,20.807,21.278,20.573,20.299,20.77,18.937,20.7,18.685,20.065,19.09,16.419
28,Jan 2019,22.364,23.018,22.111,21.805,22.309,20.939,22.237,20.29,21.898,21.001,17.672
29,Feb 2019,22.127,22.738,21.904,21.525,22.071,20.659,22.003,20.159,21.673,20.711,18.182
30,Mar 2019,21.863,22.07,21.697,21.164,21.787,21.006,21.736,19.162,21.079,20.088,17.144
31,Apr 2019,18.712,19.325,18.564,17.858,18.599,20.493,18.589,18.977,18.516,19.448,16.827
32,May 2019,18.836,18.662,18.711,17.82,18.821,19.192,18.725,17.312,18.015,18.031,15.612
33,Jun 2019,19.946,19.55,19.811,19.576,19.866,20.529,19.866,18.779,19.067,19.382,17.972
34,Jul 2019,23.682,22.102,23.534,23.3,23.653,21.863,23.594,21.456,21.664,21.384,19.597
35,Aug 2019,24.313,22.957,24.169,23.906,24.301,23.573,24.219,23.152,22.523,23.059,21.601
36,Sep 2019,21.192,20.259,21.057,20.783,21.198,21.987,21.101,19.829,19.828,20.57,18.718
37,Oct 2019,18.763,18.46,18.623,18.346,18.785,18.763,18.672,17.008,18.057,17.583,14.941
38,Nov 2019,18.72,18.475,18.556,18.261,18.684,18.843,18.631,17.24,18.193,17.682,14.924
39,Dec 2019,19.992,19.674,19.767,19.504,19.957,18.313,19.89,17.837,19.312,18.271,15.705
40,Jan 2020,22.103,22.944,21.853,21.551,22.049,20.935,21.978,20.26,22.546,20.726,18.352
41,Feb 2020,21.82,22.693,21.6,21.226,21.765,20.697,21.697,20.163,22.293,20.493,18.14
42,Mar 2020,21.617,22.058,21.452,20.925,21.542,20.951,21.492,19.189,21.646,19.823,17.028
43,Apr 2020,19.08,19.843,18.929,18.209,18.965,20.709,18.955,19.155,19.428,19.46,16.94
44,May 2020,19.437,19.425,19.308,18.389,19.421,19.927,19.322,17.99,18.964,18.512,16.125
45,Jun 2020,20.642,20.396,20.502,20.259,20.56,20.759,20.559,19.125,19.901,19.505,17.852
46,Jul 2020,24.542,23.03,24.389,24.147,24.513,21.827,24.451,21.854,22.497,21.569,20.004
47,Aug 2020,25.296,24.054,25.146,24.872,25.284,24.275,25.198,24.252,23.515,24.009,22.419
48,Sep 2020,22.105,21.339,21.965,21.679,22.112,22.711,22.011,20.609,20.81,21.008,19.229
49,Oct 2020,19.596,19.544,19.451,19.161,19.62,19.816,19.502,17.915,18.994,18.346,15.724
50,Nov 2020,19.55,19.647,19.379,19.072,19.513,19.677,19.458,18.022,19.043,18.248,15.708
51,Dec 2020,20.856,20.93,20.621,20.346,20.819,18.867,20.749,18.448,20.288,18.61,16.304
52,Jan 2021,23.125,24.06,22.863,22.547,23.068,22.116,22.993,21.377,23.382,21.915,19.496
53,Feb 2021,22.787,23.606,22.558,22.167,22.73,21.683,22.66,21.175,22.882,21.474,19.116
54,Mar 2021,22.583,22.946,22.411,21.86,22.504,21.958,22.451,20.222,22.115,20.827,18.005
55,Apr 2021,19.966,20.813,19.807,19.054,19.845,21.689,19.834,20.118,19.848,20.421,17.882
56,May 2021,20.333,20.32,20.198,19.236,20.316,20.904,20.212,18.926,19.84,19.435,16.977
57,Jun 2021,21.534,21.278,21.388,21.135,21.448,21.693,21.448,20.032,20.763,20.425,18.753
58,Jul 2021,25.552,23.978,25.393,25.141,25.522,22.723,25.458,22.705,23.425,22.467,20.837
59,Aug 2021,26.334,25.041,26.179,25.893,26.322,24.905,26.233,24.908,24.484,24.622,22.981
60,Sep 2021,23.054,22.256,22.908,22.61,23.061,23.378,22.955,21.24,21.705,21.653,19.872
61,Oct 2021,20.435,20.38,20.283,19.981,20.459,20.732,20.336,18.781,19.809,19.244,16.523
62,Nov 2021,20.394,20.496,20.216,19.895,20.356,20.357,20.298,18.718,19.867,18.914,16.258
63,Dec 2021,21.742,21.82,21.498,21.212,21.705,19.543,21.631,19.149,21.153,19.283,16.901
64,Jan 2022,22.403,23.309,22.149,21.843,22.348,21.171,22.276,20.447,22.652,20.96,19.808
65,Feb 2022,22.079,22.872,21.857,21.479,22.024,20.812,21.956,20.288,22.171,20.598,19.478
66,Mar 2022,21.894,22.247,21.728,21.194,21.818,21.12,21.767,19.36,21.441,19.97,18.359
67,Apr 2022,19.388,20.212,19.235,18.503,19.271,21.084,19.261,19.39,19.274,19.733,18.242
68,May 2022,19.753,19.74,19.622,18.688,19.737,20.168,19.636,18.219,19.275,18.719,17.343
69,Jun 2022,20.932,20.683,20.79,20.544,20.849,21.013,20.848,19.324,20.183,19.721,19.155
70,Jul 2022,24.851,23.32,24.696,24.451,24.822,22.175,24.76,22.117,22.783,21.9,21.396
71,Aug 2022,25.635,24.376,25.483,25.206,25.623,24.071,25.537,24.089,23.833,23.798,23.225
72,Sep 2022,22.441,21.664,22.299,22.008,22.448,22.728,22.345,20.54,21.128,20.97,20.306
73,Oct 2022,19.874,19.821,19.727,19.432,19.898,20.055,19.778,18.059,19.266,18.537,16.933
74,Nov 2022,19.839,19.938,19.665,19.353,19.802,19.592,19.745,19.054,19.326,18.121,16.613
75,Dec 2022,21.133,21.208,20.896,20.617,21.096,18.996,21.025,19.477,20.56,18.744,16.438
76,Jan 2023,22.839,23.763,22.581,22.269,22.783,21.583,22.71,20.845,23.093,21.368,20.194
77,Feb 2023,22.514,23.323,22.288,21.902,22.458,21.222,22.388,20.687,22.607,21.003,19.862
78,Mar 2023,22.306,22.665,22.136,21.592,22.228,21.517,22.176,19.724,21.844,20.345,18.704
79,Apr 2023,19.934,20.781,19.776,19.024,19.814,21.678,19.803,19.936,19.817,20.288,18.756
80,May 2023,20.311,20.298,20.177,19.216,20.294,20.738,20.191,18.733,19.82,19.248,17.834
81,Jun 2023,21.518,21.262,21.372,21.119,21.432,21.601,21.431,19.865,20.748,20.273,19.691
82,Jul 2023,25.539,23.966,25.379,25.127,25.508,22.788,25.444,22.729,23.413,22.506,21.988
83,Aug 2023,26.337,25.044,26.181,25.896,26.325,24.73,26.236,24.749,24.486,24.45,23.861
84,Sep 2023,23.055,22.256,22.908,22.61,23.061,23.35,22.956,21.102,21.706,21.543,20.861
85,Oct 2023,20.447,20.392,20.295,19.992,20.471,20.632,20.348,18.579,19.821,19.072,17.42
86,Nov 2023,20.342,20.443,20.164,19.844,20.304,20.089,20.246,19.537,19.816,18.581,17.034
87,Dec 2023,21.637,21.714,21.393,21.109,21.599,19.449,21.526,19.942,21.05,19.191,16.83
88,Jan 2024,23.36,24.305,23.095,22.776,23.302,22.076,23.227,21.32,23.62,21.855,20.655
89,Feb 2024,22.998,23.824,22.767,22.372,22.94,21.678,22.869,21.132,23.093,21.455,20.289
90,Mar 2024,22.781,23.148,22.608,22.052,22.702,21.976,22.649,20.145,22.31,20.779,19.103
91,Apr 2024,20.403,21.27,20.242,19.472,20.28,22.187,20.269,20.405,20.283,20.765,19.197
92,May 2024,20.762,20.749,20.624,19.642,20.745,21.199,20.64,19.149,20.26,19.675,18.229
93,Jun 2024,22.014,21.752,21.864,21.605,21.926,22.098,21.925,20.322,21.226,20.74,20.145
94,Jul 2024,26.2,24.586,26.036,25.778,26.168,23.378,26.103,23.317,24.019,23.088,22.557
95,Aug 2024,27.084,25.754,26.924,26.631,27.071,25.431,26.98,25.451,25.181,25.144,24.538
96,Sep 2024,23.731,22.909,23.581,23.274,23.738,24.035,23.63,21.721,22.343,22.175,21.473
97,Oct 2024,21.109,21.052,20.952,20.64,21.134,21.301,21.007,19.181,20.463,19.689,17.985
98,Nov 2024,20.986,21.09,20.802,20.472,20.946,20.724,20.887,20.156,20.443,19.169,17.573
99,Dec 2024,22.29,22.37,22.04,21.746,22.252,20.036,22.176,20.544,21.686,19.77,17.338
100,Jan 2025,24.028,25,23.756,23.428,23.969,22.707,23.892,21.931,24.296,22.48,21.246
101,Feb 2025,23.622,24.47,23.384,22.979,23.563,22.266,23.49,21.705,23.72,22.037,20.839
102,Mar 2025,23.378,23.754,23.2,22.63,23.296,22.551,23.242,20.672,22.894,21.323,19.603
103,Apr 2025,20.956,21.846,20.79,19.999,20.83,22.789,20.819,20.958,20.833,21.328,19.717
104,May 2025,21.321,21.307,21.179,20.17,21.303,21.769,21.194,19.664,20.804,20.204,18.72
105,Jun 2025,22.614,22.345,22.461,22.194,22.524,22.701,22.523,20.877,21.805,21.306,20.694
106,Jul 2025,26.913,25.256,26.745,26.48,26.881,24.015,26.814,23.952,24.673,23.718,23.171
107,Aug 2025,27.831,26.465,27.667,27.365,27.818,26.133,27.724,26.153,25.875,25.837,25.215
108,Sep 2025,24.423,23.577,24.268,23.952,24.43,24.736,24.319,22.355,22.994,22.822,22.1
109,Oct 2025,21.778,21.72,21.616,21.294,21.804,21.976,21.673,19.789,21.111,20.313,18.555
110,Nov 2025,21.67,21.777,21.48,21.139,21.629,21.4,21.567,20.812,21.109,19.793,18.146
111,Dec 2025,23.019,23.1,22.76,22.456,22.979,20.691,22.901,21.215,22.394,20.416,17.904
112,Jan 2026,24.816,25.82,24.535,24.196,24.755,23.452,24.676,22.65,25.093,23.218,21.942
113,Feb 2026,24.414,25.291,24.169,23.75,24.353,23.013,24.277,22.433,24.515,22.776,21.538
114,Mar 2026,24.18,24.569,23.996,23.406,24.095,23.324,24.039,21.381,23.679,22.054,20.275
115,Apr 2026,21.362,22.269,21.193,20.387,21.233,23.23,21.222,21.364,21.237,21.741,20.099
116,May 2026,21.736,21.722,21.591,20.563,21.717,22.193,21.607,20.047,21.209,20.598,19.084
117,Jun 2026,23.072,22.798,22.916,22.644,22.98,23.161,22.979,21.299,22.246,21.737,21.113
118,Jul 2026,27.477,25.785,27.306,27.035,27.445,24.518,27.376,24.454,25.19,24.215,23.657
119,Aug 2026,28.425,27.03,28.257,27.949,28.412,26.691,28.316,26.711,26.428,26.389,25.753
120,Sep 2026,24.958,24.094,24.8,24.477,24.965,25.278,24.851,22.844,23.498,23.322,22.584
121,Oct 2026,22.268,22.208,22.103,21.773,22.294,22.47,22.161,20.234,21.586,20.77,18.972
122,Nov 2026,22.179,22.289,21.985,21.636,22.137,21.903,22.074,21.302,21.606,20.259,18.572
123,Dec 2026,23.604,23.688,23.338,23.028,23.563,21.217,23.483,21.754,22.964,20.935,18.36
124,Jan 2027,25.402,26.458,25.113,24.765,25.338,24.031,25.257,23.212,25.716,23.791,22.463
125,Feb 2027,24.998,25.923,24.746,24.315,24.934,23.588,24.857,22.998,25.132,23.345,22.057
126,Mar 2027,24.77,25.196,24.581,23.976,24.683,23.92,24.626,21.93,24.287,22.618,20.775
127,Apr 2027,21.947,22.904,21.773,20.943,21.814,23.892,21.802,21.975,21.845,22.36,20.654
